code,name,category,pe,2014-12-31,2015-12-31,2016-12-31,2017-12-31
UTI,"Universal Technical Institute, Inc.",,-1.55072471,0.0153,-0.081,-0.3481,-0.0645
CPST,凯普斯通涡轮,,-1.63218385,-0.4768,-0.9086,-1.0182,-1.208
VIVE,"Viveve Medical, Inc.",,-1.14159289,7.3484,-3.157,49.6568,14.215
TGEN,"Tecogen, Inc.",,-54.16666788,-0.6647,-0.2251,-0.08,0.0029
SCACU,Saban Capital Acquisition Corp.,,,0.0,0.0,0.0,0.0
ASRV,"AmeriServ Financial, Inc.",银行,37.08333257,0.0265,0.0504,0.0242,0.0346
RRTS,"Roadrunner Transportation Systems, Inc.",运输,3.2,0.0624,0.0461,-1.8274,-0.8215
MAYS,梅斯物业,,47.83132718,0.0168,0.0476,0.0316,0.0385
VISI,"Volt Information Sciences, Inc.",,-9.74358998,-0.2078,-0.3818,-0.2976,0.323
PERI,Perion Network Ltd.,软件,,0.1741,-0.3433,0.001,-0.5272
UFAB,"Unique Fabricating, Inc.",,12.01441135,0.0,0.2691,0.1047,0.1335
SNSS,"Sunesis Pharmaceuticals, Inc.",生物技术和制药,-0.95867763,-3.1156,-1.3389,-1.8086,-1.6458
HDSN,哈德森科技,环境控制,6.2666664,-0.0164,0.0964,0.095,0.0907
AWRE,艾卫公司,软件,20.555555,0.0875,0.0821,0.0709,0.0215
NTRP,"Neurotrope, Inc.",,-1.7688927,-1.3465,-0.8007,-0.5475,-0.8474
HCFT,"Hunt Companies Finance Trust, Inc.",,,0.0156,0.0025,-0.0563,0.0322
SYNC,"Synacor, Inc.",互联网,-5.69444409,-0.3044,-0.0754,-0.2709,-0.1799
ARKR,Ark Restaurants Corp.,,14.87554904,0.159,0.155,0.1286,0.1121
SNAK,"Inventure Foods, Inc.",,-2.59415583,0.0,0.0,0.0,0.0
HMTA,HomeTown Bankshares Corp. (Virginia),,36.86486532,0.079,0.0778,0.0535,0.0505
BFO,BFO基金,债务\r,27.8988245,0.0467,0.0256,0.0326,-0.0025
CRME,Cardiome药业,制药,-2.94936691,-1.0635,-1.227,-0.5766,0.0
CKPT,"Checkpoint Therapeutics, Inc.",,,0.0,-0.2994,-0.6953,-1.5077
WBB,"Westbury Bancorp, Inc.",银行,23.09302358,0.0,0.0,0.0,0.0
RNGR,"Ranger Energy Services, Inc.",,,0.0,-0.1663,-0.0442,-0.1393
GSB,"GlobalSCAPE, Inc.",软件,19.99999868,0.1453,0.1802,0.1211,0.0432
PNBK,爱国者国家合众银行,银行,40.81632574,0.2675,0.0349,0.0308,0.0621
RDVT,"Red Violet, Inc.",,,0.0,0.0,-1.1082,-1.2122
BTN,"Ballantyne Strong, Inc.",计算机硬件,270.0000108,-0.0001,-0.3924,-0.009,-0.082
VIRC,Virco Manufacturing Corp.,办公家具\r,3.43537421,-0.0627,0.0376,0.1366,0.3835
LCA,"Landcadia Holdings, Inc.",,,0.0,13.0769,-0.0009,0.174
TPIV,"TapImmune, Inc.",,-10.111111,30.1711,1.5948,-0.397,-3.0022
INVE,单片机微系统,电子,-4.07999992,-0.3881,-2.7639,-3.4841,-0.3418
BWL.A,"Bowl America, Inc.",,59.85200119,0.0473,0.0608,0.0823,0.0997
RMBL,"RumbleON, Inc.",,,1.3711,0.3196,-0.2054,-0.5968
DVD,多佛赛车,,20.99999873,0.0654,0.1016,0.0706,0.1423
GLU,Gabelli Global Utility & Income Trust,环球,12.75442189,0.0383,-0.0246,0.0585,0.122
HCAC,Hennessy Capital Acquisition Corp. III,,-6.93150659,0.0,0.0,0.0,0.0562
GFY,GFY基金,股权,23.85507122,0.0535,-0.0248,0.0394,0.1005
EMAN,eMagin Corp.,半导体,-6.29629622,-0.2495,-0.1754,-0.3934,-0.445
GEC,"Great Elm Capital Group, Inc.",,1.42201826,0.0069,-1.7767,0.2559,-0.2301
WMLP,Westmoreland Resource Partners LP,,-2.34269671,-0.2645,-2.561,1.1236,0.5152
NAII,"Natural Alternatives International, Inc.",生物技术和制药,5.87209315,0.047,0.0763,0.1777,0.1183
MVIS,维视图像,计算机硬件,-3.03781263,-2.6368,95.0458,-2.2039,-4.9821
PXSV,Invesco Russell 2000 Pure Value ETF,股权,8.14335852,0.2012,0.0563,-0.0731,0.1607
LAZY,"Lazydays Holdings, Inc.",,,0.0,4.2446,-0.0718,-0.1444
CHKR,Chesapeake Granite Wash Trust,投资公司\r,6.01851828,0.3268,0.8434,0.3909,0.4822
XTNT,"Xtant Medical Holdings, Inc.",,-3.76623398,1.3515,-0.245,2.7559,0.8929
ALJJ,"ALJ Regional Holdings, Inc.",,6.45161285,0.3238,0.1909,0.1477,0.1637
FRED,弗雷德,,-1.55725195,0.0576,-0.0695,-0.0182,-0.1974
EGI,Entr茅e Resources Ltd.,采矿,-14.44333327,-0.2586,-0.373,-0.2393,0.0
FRD,"Friedman Industries, Inc.",钢铁,-25.64285903,0.0271,0.006,0.0046,-0.0444
CUI,"CUI Global, Inc.",计算机硬件,-7.57142897,-0.0425,-0.1006,-0.1494,-0.219
EEA,"The European Equity Fund, Inc.",股权,-45.19047651,-0.0438,-0.0189,-0.0234,0.2086
SANW,S&W Seed Co.,农业,-44.28571273,0.0072,-0.061,0.0054,-0.1931
BLNK,Blink Charging Co.,,,1.5635,0.6446,0.3852,2.088
UBOH,联合货币中心银行,银行,13.73482134,0.0636,0.0827,0.0761,0.0508
NICK,"Nicholas Financial, Inc.",,8.16239362,0.1176,0.1875,0.1202,0.0496
NMRX,纳姆热斯通信,计算机硬件,-3.06399994,0.0,0.0,0.0,0.0
ISL,"Aberdeen Israel Fund, Inc.",股权,-25.94444384,0.0225,0.063,-0.0378,0.1749
STKS,"The ONE Group Hospitality, Inc.",,-4.11940287,0.4041,0.3622,-2.23,-0.6147
AGTC,Applied Genetic Technologies Corp.,,6.58730179,-0.2125,-0.2843,-0.0127,0.0035
WRN,Western Copper & Gold Corp.,,-37.70000125,-0.0396,-0.0456,-0.046,0.0
CVU,"CPI Aerostructures, Inc.",,-19.99999972,-0.389,0.0711,-0.0534,0.0776
MNI,麦克拉奇报业,媒体,-2.19727889,0.7435,-1.5544,-0.2999,1.6275
ACU,Acme United Corp.,家庭产品\/用品\r,13.53658595,0.1215,0.111,0.1269,0.0812
SCAC,Saban Capital Acquisition Corp.,,,0.0,0.0,-0.0628,0.183
PRTH,PRIORITY TECHNOLOGY HOLDINGS INC,,,0.0,0.0,0.0,0.0
MGYR,"Magyar Bancorp, Inc.",银行,67.3457907,0.0125,0.0192,0.0229,0.0288
TRCH,"Torchlight Energy Resources, Inc.",,-6.4999995,-0.827,-12.788,-1.0758,-0.0576
FFBW,"FFBW, Inc.",,,0.0,0.0286,0.005,-0.0031
NRT,北欧皇家石油信托,油气,12.2575755,105.8955,146.5911,98.2576,67.4966
DFBG,"Differential Brands Group, Inc.",,-3.81818198,0.1079,0.016,-0.4001,-0.0549
MACQ,"M I Acquisitions, Inc.",,-158.57143335,0.0,-1.0338,-0.0216,-0.025
ADXS,"Advaxis, Inc.",生物技术和制药,-0.73821989,-0.801,-0.4054,-0.6181,-1.722
SDR,Sandridge Mississippian Trust II,,4.65625013,0.2148,0.3114,0.132,0.2477
BW,"Babcock & Wilcox Enterprises, Inc.",,-0.83116883,-0.0381,0.0259,-0.205,-1.9843
EDGW,厄奇沃特科技,商业服务,-22.39130436,0.0542,-0.0553,-0.0374,-0.5499
ORMP,"Oramed Pharmaceuticals, Inc.",生物技术和制药,-5.94186052,-0.2739,-0.2913,-0.4186,-0.5448
SESN,"Sesen Bio, Inc.",,,-0.9275,-1.7658,0.0489,-1.6097
MOGO,"Mogo Finance Technology, Inc.",,,0.0,0.0,0.0,0.0
ANCB,Anchor Bancorp (Washington),银行,50.1694944,0.0079,0.1542,0.0078,0.0357
ATEC,ALPHATEC控股公司,医疗保健产品,-0.1325023,-0.0745,13.7979,1.6717,0.7509
HYAC,Haymaker Acquisition Corp.,,,0.0,0.0,0.0,0.1009
FEIM,高频电子,,-48.47117541,0.0457,0.0308,0.0108,-0.054
LUB,卢比饭店,,-5.14583351,-0.0197,-0.0119,-0.0623,-0.1615
EVGN,Evogene Ltd.,化学制品,-3.66233767,-0.1253,-0.1655,-0.2244,0.0
LOR,LOR基金,环球,8.34761883,-0.0537,-0.2467,0.113,0.1787
VVUS,"VIVUS, Inc.",制药,3.0899999,-1.0016,13.1414,1.2814,3.2674
GSL,环球租船,,-1.06504059,0.0139,-0.0727,-0.1979,-0.2947
ATOM,"Atomera, Inc.",,-2.62162167,0.5229,0.725,-0.4879,-0.7752
ESBK,埃尔迈拉储蓄银行,储蓄及贷款\r,16.43480072,0.0661,0.0754,0.0779,0.0857
CPSS,"Consumer Portfolio Services, Inc.",,3.31683162,0.2324,0.2154,0.1575,0.0205
LCM,LCM成长基金,环球,-156.4000011,0.0193,0.0028,-0.0055,0.1505
PLX,"Protalix Biotherapeutics, Inc.",生物技术,-1.70000005,0.5385,5.3377,2.9492,2.7251
CNIT,中国信息技术有限公司,电信,-8.79999982,-0.8008,-0.2391,-1.447,0.0647
KFS,汇富金融服务,保险,165.0000013,-0.2314,0.025,0.0081,0.0
BOTJ,"Bank of the James Financial Group, Inc.",银行,21.80000051,0.0981,0.0766,0.0665,0.0566
PATI,"Patriot Transportation Holding, Inc.",,13.4374998,0.0977,0.0898,0.1298,0.0393
FEO,FEO新兴机会基金,股权,6.31050198,-0.0333,-0.1224,0.1357,0.175
NOVN,"Novan, Inc.",,-0.27482447,-1.3973,-0.6275,-1.9217,16.7088
ZX,正兴集团,汽车制造,-19.71428556,0.0306,-0.0111,-0.0102,0.0036
TLF,"Tandy Leather Factory, Inc.",,11.16913025,0.1569,0.1256,0.1192,0.0748
TURN,180 Degree Capital Corp.,,,-0.1234,-0.2282,-0.2265,0.1162
FCO,"Aberdeen Global Income Fund, Inc.",环球,12.28787778,0.0123,-0.1443,0.0718,0.086
INFU,"InfuSystem Holdings, Inc.",卫生保健设施,44.28571273,0.0723,0.0553,-0.0044,-0.669
JRSH,"Jerash Holdings (US), Inc.",,,0.0,0.0,0.0,0.4836
AQXP,"Aquinox Pharmaceuticals, Inc.",生物技术和制药,-1.53061222,-0.6647,-0.2024,-0.2552,-0.5075
LDF,拉丁美洲探索基金,股权,4.61206902,-0.1716,-0.4548,0.2178,0.1881
CPHC,坎特伯雷帕克控股,,16.27835,0.0778,0.0824,0.1148,0.1005
PPIH,"Perma-Pipe International Holdings, Inc.",,,0.2744,-0.0025,-0.0639,-0.21
UBCP,联合合众银行,银行,18.45774639,0.0656,0.0777,0.084,0.0808
IMI,"Intermolecular, Inc.",,-4.54838695,-0.3097,-0.3746,-0.3431,-0.2884
KFFB,肯塔基第一银行,储蓄及贷款\r,64.23077452,0.0288,0.0307,0.0222,0.0139
JASN,"Jason Industries, Inc.",,-0.81469644,-0.1035,-1.0542,24.8418,-0.7869
NBW,"Neuberger Berman California Intermediate Municipal Fund, Inc.",债务\r,11.30630633,0.1208,0.0417,0.0708,0.0126
VCF,"Delaware Investments Colorado Municipal Income Fund, Inc.",债务\r,10.74328325,-0.0166,0.1168,0.0528,-0.0007
MMDMU,Modern Media Acquisition Corp.,,,0.0,0.0,0.0,0.0
INTG,InterGroup Corp.,房地产,-18.32279521,0.1013,-0.0322,0.1265,0.0223
NBEV,New Age Beverages Corp.,,-9.94736847,2.004,-2.2284,-0.7447,-0.067
IAM,I-AM Capital Acquisition Co.,,,0.0,0.0,0.0,-0.3317
ATNM,"Actinium Pharmaceuticals, Inc.",,-1.25300002,12.8414,-0.9568,-1.3506,-1.9458
MSP,Madison Strategic Sector Premium Fund,股权,11.41048161,0.0629,-0.0084,0.0827,0.0675
EACQ,Easterly Acquisition Corp.,,-38.33333322,0.0,-0.3283,-0.3373,-0.0485
KEF,KEF韩国股票基金,股权,41.41176405,0.0,0.0,0.0,0.0
FUSB,"First US Bancshares, Inc.",,59.21052706,0.0472,0.0337,0.0161,-0.0054
HCAP,Harvest Capital Credit Corp.,,11.11458366,0.1034,0.0717,0.0689,0.02
DLHC,DLH Holdings Corp.,,17.90625046,0.3869,0.3817,0.1065,0.0917
RVLT,"Revolution Lighting Technologies, Inc.",电力组件与设备,-101.33333433,-0.067,-0.0234,-0.0041,-0.7106
ANFI,Amira Nature Foods Ltd.,,2.08695644,0.2217,0.2406,0.1317,0.104
MRVC,MRV COMMUNICTNS CMN,,-5.90236689,0.0,0.0,0.0,0.0
SCYX,"SCYNEXIS, Inc.",,-0.91772152,-0.1266,-0.7777,-0.8613,-1.1705
MACK,"Merrimack Pharmaceuticals, Inc.",生物技术,-4.20661156,0.8192,0.8043,0.6087,4.8918
PRPL,"Purple Innovation, Inc.",,,-1.3913,0.3947,2.3411,0.5162
ELEC,Electrum Special Acquisition Corp.,,1047.00005011,0.0,-0.053,0.012,-0.0188
ADRD,Invesco BLDRS Developed Markets 100 ADR Index Fund,股权,,0.0651,-0.1233,0.0054,0.0
AIRT,"Air T, Inc.",,-25.6589143,0.0536,0.0834,0.1065,-0.2094
PSIX,"Power Solutions International, Inc.",,62.89999868,0.0,0.0,0.0,0.0
REED,"Reed\'s, Inc.",饮料,-11.73913043,-0.2065,-5.0459,3.0229,-36.1673
IF,"Aberdeen Indonesia Fund, Inc.",股权,7.42708362,0.0863,-0.398,0.1295,0.1255
NVLN,"Novelion Therapeutics, Inc.",,-1.03746394,-0.0259,-0.1632,-0.3887,-8.5018
FHCO,女性健康,医疗保健产品,-13.99999934,0.0,0.0,0.0,0.0
ALIM,"Alimera Sciences, Inc.",生物技术和制药,-1.51746028,-0.7252,-1.1643,-1.2966,-1.4747
EVY,Eaton Vance New York Municipal Income Trust,债务\r,50.82500095,0.1052,0.0368,0.0005,0.0512
AXAR,Axar Acquisition Corp.,,-48.09571371,0.0,0.0,0.0,0.0
AAU,Almaden Minerals Ltd.,采矿,-16.30250103,-0.378,-0.0318,-0.089,0.0
NSAT,Norsat International Inc. (NEW),,20.5357142,0.0,0.0,0.0,0.0
JMM,Nuveen Multi-Market Income Fund,,14.02000046,0.1093,0.0187,0.0179,0.0633
XPLR,Xplore Technologies Corp.,计算机硬件,-21.35714283,-0.1162,0.0086,-0.0116,-0.0872
HCCHU,HL Acquisitions Corp.,,,0.0,0.0,0.0,0.0
CZFC,Citizens First Corp.,银行,15.69277094,0.0843,0.0913,0.0995,0.0892
WKHS,"Workhorse Group, Inc.",,-2.01282065,8.1649,2.4918,-5.1234,-11.7373
DEST,Destination Maternity Corp.,零售,-19.08695559,0.0,0.0833,-0.0483,-0.5357
PBHC,"Pathfinder Bancorp, Inc.",储蓄及贷款\r,19.48820577,0.0405,0.0412,0.0565,0.0551
CFCO,CF Corporation - Class A Ordinary Share,,-494.00001676,0.0,0.0,0.0,0.0
NTWK,奈特阳科技,软件,292.50000177,-0.1643,-0.0713,0.0651,-0.0222
AXSM,"Axsome Therapeutics, Inc.",,-1.81338037,1.8737,-0.2629,-1.261,-1.7314
HGSH,汉广厦房地产,,14.60000016,0.2477,0.2002,0.0324,0.0391
ONVI,恩维亚策略,软件,-81.590913,0.0,0.0,0.0,0.0
JAKK,"JAKKS Pacific, Inc.",,32.14285701,0.1483,0.1514,0.0093,-0.8785
MZA,"BlackRock MuniYield Arizona Fund, Inc.",债务\r,9.30921039,0.1227,0.0697,0.0984,-0.0078
ELECU,Electrum Special Acquisition Corp.,,1080.00004321,0.0,0.0,0.0,0.0
TATT,TAT Technologies Ltd.,航空航天\/国防,740.00002608,0.0167,0.064,0.0007,0.0271
NAP,Navios Maritime Midstream Partners LP,,2.85833328,0.0046,0.097,0.0912,0.0572
GPIC,Gaming Partners International Corp.,娱乐,12.87499993,0.0554,0.1289,0.0901,0.0591
NTIP,"Network-1 Technologies, Inc",,2.95698922,0.0656,0.1432,0.4392,0.076
PXQ,Invesco Dynamic Networking ETF,股权,-1799.33335829,0.2519,0.1583,-0.1099,0.233
LTEA,Long Blockchain Corp.,,-3.61016945,0.0,0.0,0.0,0.0
SACH,Sachem Capital Corp.,,12.17647007,0.0913,0.0952,0.1071,0.0891
TRIL,"Trillium Therapeutics, Inc.",,-1.59539473,-0.53,-0.1717,-0.546,0.0
ROSEU,"Rosehill Resources, Inc.",,,0.0,0.0,0.0,0.0
SMSI,"Smith Micro Software, Inc.",软件,-2.10743791,-0.7918,-0.1855,-5.0157,-1.4585
EMMS,艾米斯传播,媒体,5.29032262,0.5836,7.9007,0.0215,-3.2918
BFY,BlackRock New York Municipal Income Trust II,债务\r,6.94535505,0.2009,0.0482,0.1103,-0.0064
CASM,CAS医疗,,-13.00000009,-2.3984,-1.2203,-0.9262,-0.93
MMDM,Modern Media Acquisition Corp.,,,0.0,-0.0787,-0.0534,-0.0145
HFBL,"Home Federal Bancorp, Inc. of Louisiana",银行,18.05405465,0.0641,0.0773,0.0778,0.079
FVE,"Five Star Senior Living, Inc.",健康护理服务,-2.77777785,-0.3762,-0.2341,-0.133,-0.1442
VSAR,"Versartis, Inc.",,-0.56270098,-0.3444,-0.4669,-0.6345,-1.0269
HLTH,Nobilis Health Corp.,,10.00000037,0.2818,0.4379,0.0455,0.0478
LTRX,创力,电信,-68.60000031,-0.0463,-0.1481,-0.0995,-0.0134
PFBX,Peoples Financial Corp. (Mississippi),银行,408.33334246,0.0,0.0,0.0,0.0
BBRG,布拉沃布里奥餐饮集团有限公司,,-0.79567781,0.2198,0.0835,3.4703,0.3221
CLDX,塞德斯医疗,生物技术,-0.33858269,-0.5566,-0.4379,-0.4868,-0.3942
ATV,橡果国际,广告,-2.25784325,-0.4835,-0.2249,0.0343,0.1417
ONCS,"OncoSec Medical, Inc.",,-0.9076923,-0.3155,-0.6497,-0.9585,-2.0054
WSTG,"Wayside Technology Group, Inc.",,10.34351205,0.1456,0.1508,0.1569,0.1308
MGT,MGT Capital Investments,软件,-4.06896545,0.0,0.0,0.0,0.0
LACQU,Leisure Acquisition Corp.,,,0.0,0.0,0.0,0.0
LPTH,"LightPath Technologies, Inc.",电信,18.23076902,-0.0429,-0.0894,0.1294,0.2592
ESP,Espey Manufacturing & Electronics Corp.,,25.49019656,0.0394,0.1029,0.0981,0.0356
NAO,Nordic American Offshore Ltd.,,-0.63636366,0.0217,-0.0386,-0.1374,-0.1182
QTM,昆腾数据,计算机,-10.29411754,0.2457,-0.2827,0.6063,-0.0314
CART,加州信托银行,银行,35.20833333,0.23,0.0347,0.0462,0.0139
PXSG,Invesco Russell 2000 Pure Growth ETF,股权,14.47739495,0.1843,0.062,-0.1026,0.1706
ALO,"Alio Gold, Inc.",,,0.0429,-1.9697,0.2219,0.0
RMCF,洛矶山巧克力工厂,,11.72413765,0.1579,0.1896,0.206,0.1832
JXSB,"Jacksonville Bancorp, Inc. (Illinois)",储蓄及贷款\r,19.79411799,0.066,0.0664,0.0659,0.0501
GNMX,"Aevi Genomic Medicine, Inc.",,-0.84873945,-0.6214,-0.7546,-1.198,-1.1337
ZAIS,"ZAIS Group Holdings, Inc.",,-11.05405432,0.1545,-0.2781,-0.0421,-0.0095
AXR,安美瑞普,,-8.55418568,-0.0371,0.1213,-0.1234,-0.0002
SGB,Southwest Georgia Financial Corp.,银行,14.81012594,0.0846,0.0935,0.105,0.0925
VNRAP,Vanguard Natural Resources LLC - 7.875% Series A Cumulative Rede,,-0.24862486,0.0,0.0,0.0,0.0
EEI,生态与环境,环境控制,45.83333151,-0.0189,0.1037,0.016,0.0742
RCMT,"RCM Technologies, Inc.",,34.42857251,0.0,0.159,0.1868,0.0912
STLR,"Stellar Acquisition III, Inc.",,-260.50000773,0.0,0.0,-0.018,-0.0615
OMEX,奥德赛海洋探索,,-8.28571459,2.7548,0.8318,0.2919,0.2902
FUV,"Arcimoto, Inc.",,,0.0,-1.7363,3.0663,-0.2101
NBO,"Neuberger Berman New York Intermediate Municipal Fund, Inc.",债务\r,13.29885015,0.11,0.0351,0.0597,0.0058
VJET,voxeljet AG,,-4.84615417,-0.0608,-0.1561,-0.2195,-0.1941
ASM,Avino Silver & Gold Mines Ltd.,采矿,27.75000098,0.0558,0.0093,0.0241,0.0
GURE,海湾资源,化学制品,1.60256416,0.0573,0.1008,0.1038,0.0068
KST,KST基金,环球,14.44197675,0.0459,-0.0341,0.068,0.0669
LACQ,Leisure Acquisition Corp.,,,0.0,0.0,0.0,-0.0187
HHS,哈特-汉克斯,广告,-55.00000167,0.0734,-1.2214,-49.3223,1.2086
SITO,SITO Mobile Ltd.,,-32.99999904,-1.6978,-0.8522,-0.0822,-1.6323
CRIS,居里,生物技术和制药,-3.80434776,-0.6288,-0.9143,-2.0642,-2.2222
RMNIU,"Rimini Street, Inc.",,,0.0,0.0,0.0,0.0
VGZ,Vista Gold Corp.,,-14.47249981,-0.7486,0.0374,-0.0773,-0.4138
CFBK,Central Federal Corp.,银行,49.20000003,0.0139,0.1169,0.0414,0.0334
VFL,Delaware Investments National Municipal Income Fund,股权,9.53383451,-0.0341,0.1293,0.0536,-0.0021
LWAY,来福威食品,,17.19047623,0.0438,0.0436,0.0719,-0.0074
SMED,Sharps Compliance Corp.,,-27.38461595,0.0436,0.0492,0.0005,-0.0511
TIBRU,Tiberius Acquisition Corp.,,,0.0,0.0,0.0,0.0
LBF,DWS全球基金,环球,11.91891835,0.0,0.0,0.0,0.0
SSI,"Stage Stores, Inc.",,-1.45,0.0367,0.0648,0.0088,-0.0997
IOR,"Income Opportunity Realty Investors, Inc.",,,0.0188,0.0178,0.0241,0.0172
BYFC,百老汇金融,储蓄及贷款\r,17.08333332,0.0679,0.1965,0.0764,0.0392
GPIA,GP INVESTMENTS ACQUISITION CO,,-18.94230912,0.0,0.0,0.0,0.0
DWAQ,Invesco DWA NASDAQ Momentum ETF,股权,12.66203314,0.1095,0.1278,-0.1843,0.2115
FMY,FMY基金,股权,34.02589776,0.0244,0.0034,0.0249,0.0467
GNCA,"Genocea Biosciences, Inc.",生物技术和制药,-0.38285715,-1.0858,-0.4738,-1.0885,9.3736
RSYS,RadiSys Corp.,计算机,-5.55555533,-0.3546,-0.2227,-0.1813,-8.0311
ITUS,ITUS Corp.,,-4.11249989,-2.3958,-0.2729,-5.0799,-0.6322
DSWL,香港德卫集团,,-68.99999993,-0.0836,-0.0334,-0.0642,0.0181
IRL,新爱尔兰基金,股权,-11.93548419,0.0216,0.2004,-0.0714,0.2959
VBLT,Vascular Biogenics Ltd.,,-2.8906251,-0.4959,-0.4253,-0.3774,-0.1814
PSDV,pSivida Corp.,生物技术,-2.21818182,-0.8949,0.2716,-1.0319,-1.3861
DIT,AMCON Distributing Co.,食品,11.02850104,0.085,0.099,0.091,0.0433
LOAN,曼哈顿大桥投资股份,,18.24324301,0.1049,0.1261,0.1271,0.1546
MTEX,寰泰生技,制药,-91.59090785,0.207,0.1514,-0.0151,-0.0444
UQM,"UQM Technologies, Inc.",计算机硬件,-2.80555542,-0.0998,-0.2682,-0.3196,-0.489
TRX,Tanzanian Royalty Exploration Corp.,,-4.43999999,-0.0469,-0.1953,-0.3636,-0.1775
PYN,PIMCO New York Municipal Income Fund III,债务\r,318.66668778,0.1035,0.0411,0.0051,0.0613
HSON,"Hudson Global, Inc.",商业服务,-6.29629622,-0.2227,0.0381,-0.2099,-0.0682
IEC,IEC Electronics Corp.,电子,23.08695585,-0.8659,-1.1724,0.3452,0.0056
EVJ,Eaton Vance New Jersey Municipal Income Trust,债务\r,43.62370353,0.0873,0.0212,0.0002,0.0466
FVL,First Trust Value Line 100 Exchange-Traded Fund,股权,,0.0997,-0.0295,0.0861,0.085
EVK,江苏华瑞服装有限公司,服饰,7.93478267,0.2253,0.1689,0.0734,0.1171
AAME,美国大西洋,保险,24.09091009,0.0426,0.043,0.0249,0.0401
CRWS,Crown Crafts制衣,,8.77049144,0.1607,0.1445,0.1706,0.1432
BLH,BLH信托,债务\r,495.00002378,0.0294,0.013,0.002,0.0121
GVP,"GSE Systems, Inc.",软件,34.37500077,-0.3223,-0.2562,0.0673,0.1815
ISDR,Issuer Direct Corp.,,32.592592,0.007,0.0169,0.147,0.1416
MIIIU,M III Acquisition Corp.,,,0.0,0.0,0.0,0.0
MNE,黑岩纽约投资,债务\r,7.88198725,0.0998,0.0472,0.0987,-0.0131
SLNO,"Soleno Therapeutics, Inc.",,,1.183,-4.9347,-3.5122,-0.5904
OSS,"One Stop Systems, Inc.",,,0.0,0.0041,-0.0317,-0.0327
GPACU,Global Partner Acquisition Corp.,,-21.42857101,0.0,0.0,0.0,0.0
TAT,TransAtlantic Petroleum Ltd.,油气,-7.49999963,0.1378,-1.8329,-0.0739,-0.3035
BDL,"Flanigan\'s Enterprises, Inc.",,17.04819265,0.1479,0.155,0.1368,0.115
PLYM,"Plymouth Industrial REIT, Inc.",,,1.4893,0.7973,1.0456,-0.2332
CIF,CIF基金,股权,8.34375042,0.0521,-0.0508,0.116,0.1025
GTIM,恋上餐厅,,-59.99999702,-0.0278,-0.0078,-0.0123,-0.043
NVFY,诺华家具有限公司,,92.50000326,0.1652,0.0367,-0.0177,0.055
PESI,佩尔马福克斯环境服务,环境控制,-3.83620684,-0.0281,-0.0422,-0.4352,-0.1452
AEHR,Aehr Test Systems,半导体,-4.40740744,0.06,-1.4609,9.3845,-0.3366
SHOS,"Sears Hometown & Outlet Stores, Inc.",零售,-0.39586919,0.0603,-0.4005,-0.0676,-0.4871
SKYS,天华阳光,,12.43375046,-0.5947,-0.0138,0.0245,-0.3118
CIDM,Cinedigm数码影院,互联网,-0.89759039,-2.529,1.681,0.5821,0.2149
OIIM,凹凸科技,半导体,-16.66666704,-0.1407,-0.2538,-0.037,-0.0803
NCB,Nuveen California Municipal Value Fund 2,债务\r,10.88275808,0.0006,0.0912,0.0451,0.0025
VNRX,VolitionRX Ltd.,,-3.32692324,-22.3072,-1.5767,-0.5622,-1.4832
OTEL,"Otelco, Inc.",,10.03311239,-0.2095,-0.4631,-0.4806,8.0392
CRMD,"CorMedix, Inc.",制药,-0.96400008,-5.6276,-0.5347,-1.3833,-4.5889
BCTF,"Bancorp 34, Inc.",,9.58706951,-0.0557,0.0108,0.1043,0.0071
CNAC,Constellation Alpha Capital Corp.,,,0.0,0.0,-0.1839,-0.0027
SPRT,"Support.com, Inc.",软件,-3.1264368,-0.0364,-0.379,-0.2784,-0.027
NXEOW,"Nexeo Solutions, Inc.",,,0.0,0.0,0.0,0.0
NXN,Nuveen New York Select Tax-Free Income Portfolio,债务\r,14.70454506,-0.0085,0.0788,0.0387,0.0044
SNMX,塞诺米克斯,食品,-4.3749999,-0.5157,-0.6478,-0.7219,-0.0673
MCEP,Mid-Con Energy Partners LP,油气,-1.94186038,0.0961,-0.7346,-0.1894,-0.268
RWC,RELM Wireless Corp.,计算机硬件,19.21052706,0.0488,0.0299,0.0752,-0.1133
CHNR,中国天然资源有限公司,采矿,-11.8823527,0.0,-1.8566,-1.7458,1.9346
ARCW,阿尔克科技,,23.888889,0.1514,-0.0,-0.0506,-0.2936
GMO,"General Moly, Inc.",采矿,-5.57142834,-0.0326,-0.0554,-0.0287,-0.0288
MIND,米奇汗姆租赁,油气服务,-0.98329352,0.028,-0.063,-0.3689,-0.4096
IMMY,"Imprimis Pharmaceuticals, Inc.",生物技术和制药,-1.5933334,-1.2415,11.4794,-2.9675,-4.5832
DOGZ,Dogness (International) Corp.,,,0.0,0.0,0.0,0.0
SOL,浙江昱辉阳光能源有限公司,,-1.43023256,0.0,0.0,0.0,0.0
RIBT,RiceBran Technologies,,-2.56701024,-1.4538,-1.4415,105.3086,-0.3075
SRAX,"Social Reality, Inc.",,-8.52631613,-0.7669,-0.7028,-0.4814,-0.3944
ESES,"Eco-Stim Energy Solutions, Inc.",,-0.50378788,-0.8949,-0.4354,-1.1908,-0.3708
VBFC,农村金融信托银行,银行,3.83203578,-0.0544,0.0213,0.3098,-0.0786
