code,name,pe,pb,eps,description
JG,极光,0.0,-25.734657000000002,-0.30847600000000003,极光移动有限公司是中国领先的移动大数据服务商。其团队核心成员来自腾讯、摩根士丹利、豆瓣、Teradata和中国移动等公司。公司自2011年成立以来专注于为app开发者提供稳定高效的消息推送、统计分析、即时通讯、短信和社会化分享组件等开发者服务。至今已经服务了超过70万款移动应用，累计覆盖超过130亿个移动终端，月独立活跃设备超过9亿，产品覆盖了中国国内90%以上的移动终端。基于积累的海量数据，该公司拓展了在大数据领域的产品，包括极光效果通和极光数据服务。极光致力于为各行各业节约开发成本，提高运营效率，优化业务决策。
ZS,Zscaler Inc.,0.0,21.851569,-1.4022540000000001,"Zscaler, Inc.于2007年9月在特拉华州成立，名为SafeChannel，Inc.，并于2008年8月将其名称更改为Zscaler，Inc.。Zscaler于2007年成立，在云采用和移动性的早期阶段，基于远景随着云成为新的数据中心，互联网将成为新的企业网络。他们预测，随着云应用的快速增长和劳动力流动性的增加，传统的周边安全方法将不能为用户和数据提供足够的保护，并且用户体验越来越差。他们率先推出了安全云，代表了架构设计和网络安全方法的根本转变。企业应用正迅速转向云计算，以实现更高的IT敏捷性，更快的创新速度和更低的成本。组织越来越依赖互联网目的地进行一系列商业活动，为关键业务功能采用新的外部SaaS应用程序，并将其内部管理的应用程序迁移到公共云或IaaS。企业用户现在希望能够从全球任何地方的任何设备无缝访问应用程序和数据，无论它们在何处托管。"
CMLS,Cumulus Media,1.024342,0.225196,19.417343,"As America’s second largest operator of radio stations, Cumulus provides high-impact local marketing solutions in 68 metropolitan areas."
FATE,Fate Therapeutics Inc,0.0,12.215225,-1.1833209999999998,"Fate Therapeutics, Inc.于2007年4月27日在特拉华州合并，是一家临床分期生物制药公司，致力于成体干细胞治疗调节器的探索与开发，治疗罕见疾病，包括一些恶性血液病、溶酶体贮积症和肌肉营养不良。Fate使用的一些新方法采用已有的治疗模式，包括小分子和治疗性蛋白，并瞄准良好的生物机制，以增强成体干细胞的疗效。"
DMRC,数字标识,0.0,4.26088,-2.5786860000000003,"Digimarc Corporation致力于帮助全世界的政府和企业向媒体提供其数字身份，并向媒体提供计算机可以感知、识别且能做出反应的物体。该公司成立于 1994 年。该公司的技术提供持久性的数字信息，明显只对计算机和数字设备，注入所有形式的媒体内容。独特的数字标识符放在媒体中，通常它不管分布路径，无论是复制、操纵或转换成不同的格式，不影响内容的质量或享受或其他传统的使用方法。该公司的技术允许计算机和数码设备从大量的媒体内容中快速识别有关的数据。 公司的知识产权的核心是信号处理创新称为""数字水印""，它能使觉察不到的数字信息以各种形式的嵌入数字设计，生产或分发媒体内容和某些物理对象，包括照片、电影、 音乐、电视、个人身份证明文件、金融工具、工业零部件和产品软件包。数字信息可以范围广泛的计算机、手机和其他数码设备读取的。"
ONCS,OncoSec Medical Incorporated,0.0,2.2888509999999997,-1.0452139999999999,OncoSec医疗公司是一个混合装置和基因治疗的生物技术公司，专注于设计，开发和商业化的创新和专有的医疗方法治疗癌症，由于其疗效及副作用，目前治疗效果还不足。公司于2008年2月8日在内华达州注册成立。它为中小企业提供在线库存服务。2011年3月1日，它更名为“OncoSec医疗公司”。它的目标是通过开发新的疗法提高癌症治疗。
JCS,通信系统,0.0,0.7311850000000001,-1.190677,"Communications Systems, directly and through its subsidiaries, produces and sells modular connecting and wiring devices for voice and data communications, digital subscriber line filters, structured wiring systems, and media and rate conversion products."
JASN,Jason Industries Inc.,0.0,-2.107861,-0.18598399999999998,杰森实业有限公司成立于2013年5月31日，是一家空白支票公司。其成立目的是进行并购、资本股票交易、资产收购、股权收购以及重组或者类似地与一个或更多商业企业合并的业务。以上业务在公司招股书上是其最初商业合并计划。
RUN,Sunrun Inc.,11.418885000000001,1.6386169999999998,1.240051,Sunrun Inc.最初成立于2007为加利福尼亚有限责任公司。该公司提供清洁的太阳能使房主能够显著地节约公用能源。
HBIO,哈佛生物科学,0.0,2.849914,-0.13825199999999999,"Harvard Bioscience develops, manufactures and markets specialized products, primarily apparatus and scientific instruments, used to improve life science research worldwide."
CGEN,Compugen医疗,0.0,5.078287,-0.5665479999999999,Compugen is a leading drug and diagnostic product candidate discovery company
PCTI,PC-Tel,32.992990999999996,0.917739,0.13124,"PC-Tel provides wireless connectivity products and technology to wireless carriers, aggregators of Internet connectivity, wireless Internet service providers, personal-computer original equipment manufacturers and wireless equipment manufacturers."
RTTR,"Ritter Pharmaceuticals, Inc.",0.0,1.000728,-3.222786,"里特制药公司于2004年3月29日在内华达成立的一家名为“Ritter Natural Sciences, LLC”的有限责任公司，并于2008年9月16日转换成特拉华州公司。里特制药公司开发了通过调节人体肠道微生物来治疗胃肠道疾病新的产品。该公司通过探索肠道菌群的代谢能力和转换以益生元为基础的治疗剂以达到预期的影响从而推进人类肠道健康研究治疗患者。"
GURE,海湾资源,0.0,0.157255,-0.663828,<p>海湾资源是从事制造销售溴盐、原盐，制造销售用于油气资源开发、油田钻井、废水处理、造纸化学助剂、无机化学等化学产品的公司。2009年12月31日前，公司的产品只在中国市场销售。海湾资源的两大业务是销售溴盐、原盐的生产销售，以及化学产品的生产销售。Shouguang City Haoyuan Chemical Company Limited (SCHC)是海湾资源的全资子公司，负责制造销售溴盐产品；Shouguang Yuxin Chemical Industry Company Limited (SYCI)也是海湾资源的全资子公司，负责生产销售化学产品。公司先是在美国OTCBB市场实现借壳上市，融资2.49亿元人民币，2009年10月27日又成功转入纳斯达克主板市场，融资7500万美元。</p>
SSNT,"SilverSun Technologies, Inc.",0.0,3.766422,-0.15268199999999998,"Silversun Technologies, Inc.成立于2002年10月3日。该公司是一家业务应用，技术和咨询公司，提供战略和解决方案，以满足其客户的信息，技术和经营管理的需要。该公司的服务和技术使客户能够管理，保护和从企业资产中盈利（无论是在内部部署或在“云服务”中）。该公司的增值服务专注于咨询和专业服务，专业规划，培训和技术支持。公司拥有专用的网络服务业务，提供托管服务，托管，业务连续性，云服务，电子邮件和互联网服务。该公司的客户是全国性的，主要集中在纽约或新泽西大都市区，芝加哥，达拉斯，亚利桑那州和加利福尼亚州南部。"
CPRX,Catalyst Pharmaceutical Partners,0.0,4.57683,-0.222203,"Catalyst is a biopharmaceutical company focused on the development and commercialization of prescription drugs to fight addictions, manage pain, and treat diseases of the central nervous system such as epilepsy."
MOBL,MobileIron,0.0,9.419183,-0.537038,"MobileIron invented a purpose-built mobile IT platform for enterprises to secure and manage mobile applications, content and devices while providing their employees with device choice, privacy and a native user experience. Customers use our platform as the technology foundation on their journey to become “Mobile First” organizations, embracing mobility as a primary computing platform for their employees. Mobile First organizations transform their businesses by giving their employees secure access to critical business applications and content on devices employees want with a native user experience they love. Our platform is extensible and fosters a growing ecosystem of application developers and technology partners who augment the functionality and add value to our platform, creating positive network effects for our customers, our ecosystem and our company."
OBCI,Ocean Bio-Chem,14.610003,1.570675,0.301848,"Ocean Bio-Chem manufactures, markets and distributes appearance and maintenance products, such as polishes, detergents, degreasers, and gear and motor oils, for boats, recreational vehicles, automotive and aircraft under the Star brite name."
