code,name,pe,pb,eps,net2018-06,net_radio2018-06,count,month_rs,price,volume_end,volume_start,year,year_rs
PBFX,PBF Logistics LP,11.077849,-53.539129,1.949837,24455000,-0.0986,53,0.104172312,21.3583566,1693824.296,1405159.077,4,0.081208548
ASV,"ASV Holdings, Inc.",0,0.864124,-0.038033,319000,-0.8179,17,0.104077686,7.584705882,346413.8889,360865.25,1,0.03092925
CNDT,Conduent Inc,31.062404,1.307236,0.697306,11000000,3.75,21,0.104035225,17.48452381,40835276.73,56246830.4,1,0.052359786
WBT, Manitowoc Food Service,24.229801,21.395643,0.887337,12100000,-0.598,31,0.103956886,19.44290323,18238545.5,15686997.87,2,0.064295942
ELVT,Elevate Credit Inc.,0,3.6813,-0.111102,3128000,0.0358,18,0.103900097,7.751666667,3949691.778,4374292.778,1,0.045056597
CVX,雪佛龙,18.601482,1.498316,6.397877,3422000000,1.3342,252,0.103142358,75.85125,160306050.8,120375457.1,21,0.088533506
T,美国电话电报,6.344196,1.295397,5.14486,5248000000,0.3074,252,0.103064128,34.36076786,515701793.1,215338291.3,21,0.093108937
BWXT,BWX Technologies Inc,39.825922,16.225059,1.586404,60734000,-0.0112,98,0.103046144,30.50663265,14800548.69,17549142.86,8,0.085004196
WHF,WhiteHorse Finance,5.752888,0.949632,2.452681,19054000,1.6191,70,0.102831532,13.22442857,1054381.229,846333.8286,5,0.071948869
PFGC,Performance Food Group,17.838451,3.158813,1.948039,64400000,0.5941,36,0.10240952,27.56263889,14886184.56,9189819.111,3,0.075105335
AXTA,Axalta Coating Systems Ltd.,52.392807,5.546465,0.573552,77100000,5.0794,47,0.10240848,29.20311277,44939868.21,36497652.3,3,0.074852919
RELX,Relx PLC,19.489182,15.71197,1.146277,340000000,-0.0058,252,0.102216788,12.97581151,3299172.69,1693879.683,21,0.091460423
ALSN,艾里逊变速箱控股公司,10.646157,10.643277,4.612932,174000000,0.8316,79,0.10211116,30.38924051,28907244.43,17931497.44,6,0.085547322
BTU,Peabody,14.631456,1.458913,2.869161,116000000,1.4991,18,0.101528703,35.25388889,21466347.11,25368803.78,1,0.056604376
LH,实验美控,13.660365,2.52951,12.788824,234000000,0.2647,252,0.101423139,70.82955357,18499614.29,18747985.56,21,0.085777921
TLF,Tandy Leather Factory,14.369922,1.150497,0.532362,1440100,0.4012,100,0.101336301,7.076961,224123.66,152122,8,0.084949334
DSKE,Hennessy Capital Acquisition Corp II,7.318035,1.445415,1.21754,13485000,4.2834,36,0.10094586,10.40019167,6027961.222,1983744.833,3,0.060062276
ABT,雅培,127.727987,3.792409,0.517506,733000000,1.5901,252,0.100911273,28.934425,215938029.5,174183207.1,21,0.09051729
KMB,金伯利,23.586784,-709.601626,4.932423,465000000,-0.1389,252,0.100793358,73.5246627,43095838.21,36499870.63,21,0.089508945
EPD,Enterprise Products Partners L.P,21.742264,2.838039,1.360024,687000000,0.0318,243,0.100758013,17.82582305,67746916.85,13733743.8,20,0.08669536
LAUR,Laureate Education Inc.,10.18869,1.643768,1.530128,224000000,0.9125,20,0.100656861,14.731,10761762.2,14098191.6,1,0.045788548
MMC,威达信集团,26.032455,5.510534,3.234424,536000000,0.0572,252,0.10056906,42.41609802,54090756.51,45950935.71,21,0.08435706
GPC,Genuine Parts Co,21.695861,4.142288,4.569074,227000000,0.1948,252,0.100414732,53.15805833,16841162.46,9027457.143,21,0.078976303
DGX,奎斯特诊疗,18.670354,2.89164,5.919009,233000000,0.1256,252,0.100413237,50.03032738,26083206.71,26667450,21,0.090548396
DSXN,Diana Shipping Inc,0,3.291457,-5.105651,1956000,1.0821,41,0.099971233,23.34088293,144554.2381,162837.95,3,0.065247835
BXG,Bluegreen Vacations Corp,10.760519,3.496849,1.808463,30027000,0.0915,11,0.099827978,20.35045455,1775161.5,2961593.8,0,0.009659159
LMT,洛克希德马丁,35.468168,218.724346,9.058545,1163000000,0.2178,252,0.099659917,107.0378373,37619909.17,43065027.78,21,0.082953502
FISV,费哲金融服务,22.915316,11.370637,3.492424,251000000,0.1357,252,0.099342969,20.21056825,67032645.13,123310298.8,21,0.087763603
ADNT,Adient PLC,310.38489,1.103927,0.14627,73000000,-0.6726,24,0.099325662,63.02666667,22309754.08,22233136.33,2,0.051266526
PM,菲利普莫里斯,19.32509,-10.396865,4.123655,2295000000,0.2459,127,0.099089371,77.31787402,91279990.41,136387471.4,10,0.084114485
UPS,联合包裹,20.511899,45.360271,5.983844,1485000000,0.073,227,0.09904632,77.85647577,68932371.82,60629015.04,18,0.079124884
CSWI,"CSW Industrials, Inc.",0,3.291745,-0.557598,11676000,0.3714,37,0.098781165,39.89162162,995641.6842,1582547.333,3,0.067713355
GATX,GATX Corporation,6.519974,1.778595,13.151893,38800000,-0.2734,27,0.098754668,62.64222222,5745856.357,7652274.692,2,0.064637347
BANX,StoneCastle Financial Corp,10.967433,1.021086,2.048793,5261300,0.5371,59,0.098724883,20.46280847,300477.6667,463798.6897,4,0.066516866
GDDY,Godaddy Inc.,66.572866,20.725474,1.185468,20200000,0.116,42,0.098645289,42.20428571,28878694.86,16626549.1,3,0.080144192
ILG,ILG Inc,25.135922,2.586557,1.403569,28000000,0.0769,24,0.098534687,27.19583333,28808982.08,22436539.75,2,0.061015384
OAK,橡树资本,19.450398,6.954208,2.12335,65757000,-0.7774,78,0.098437966,47.35153846,5532736.103,4579053.846,6,0.069978385
RLGY,Realogy Holdings,7.018181,1.0775,3.019301,124000000,0.1273,72,0.098372336,36.42597222,31817872.42,31568914.69,6,0.082068906
PINC,Premier Inc.,12.378434,-1.648099,3.566687,101000000,0.3625,61,0.098051348,33.55967213,11403318.16,5444052.4,5,0.074450434
JAG,Jagged Peak Energy Inc.,852.868514,3.477283,0.014973,45081000,1.7483,21,0.098017548,13.50095238,26123147.91,16894089.2,1,0.053824234
PYPL,PayPal,52.912974,7.100932,1.702796,526000000,0.2798,39,0.097976923,54.02653846,164803447.1,189158746.7,3,0.081242403
INGR,Ingredion,14.133164,2.551113,7.202209,116000000,-0.1278,76,0.097702776,93.87473684,10103228.32,8832815.789,6,0.07648381
PX,普莱克斯,32.212935,7.453495,4.849294,499000000,0.1881,252,0.096976989,73.64236111,29791315.13,32982559.52,21,0.079281915
EQGP,EQT GP Holdings LP,19.243972,56.715559,1.139058,172000000,0.2383,41,0.096780109,26.04731707,2796449.286,4826987.3,3,0.069817273
KAMN,Kaman,30.843845,2.860232,2.129112,15094000,0.1216,80,0.096318669,43.9915,2925530.7,1444895,6,0.074486356
BUD,百威英博,24.087933,2.427285,4.077145,2248000000,0.2291,109,0.096252007,92.57752294,31184604.96,19861409.26,9,0.082129618
ZTO,中通快递,22.541587,3.471848,0.865955,1492000000,1.0814,24,0.096041817,15.63583333,56582056,53521824.67,2,0.052064163
SPLP,Steel Partners Holdings LP Ltd,0,0.808806,-0.123505,13555000,-0.1376,78,0.095953048,15.95178718,307316.3077,288641.0256,6,0.072224886
K,家乐氏,14.265619,8.850047,5.078644,599000000,1.1166,252,0.094856963,49.28599206,42606471.48,21252165.87,21,0.08628548
CNHI,CNH Industrial N.V.,26.097966,3.499569,0.450993,408000000,0.7288,61,0.094815424,9.710081967,33437087.68,21334364.4,5,0.07178435
CABO,Cable ONE Inc,17.746715,6.42688,45.461372,43785000,0.5716,40,0.094441632,600.87825,757199.3,794694.35,3,0.069504216
GOOG,谷歌,52.022199,5.241846,23.464022,3195000000,-0.0934,55,0.094273711,782.6791182,32068629.07,32264182.67,4,0.073915037
EYE,National Vision Holdings Inc.,42.662141,4.40057,0.997137,13077000,9.7413,12,0.093865066,37.03166667,9995542,8726852.5,1,0.035720733
SBOW,SilverBow Resources Inc,7.193108,1.708092,4.222097,2319000,-0.8572,17,0.093608022,27.37176471,572299.4444,774194.625,1,0.025306152
QSR,Restaurant Brands International Inc,17.759177,7.101593,3.321663,314000000,0.2903,46,0.093369926,49.18369565,26920293.22,22232402.78,3,0.07064926
TR,Tootsie Roll Industries Inc,24.372521,2.575814,1.196019,10470000,-0.1165,252,0.093029722,24.15932103,2172866.46,2659673.23,21,0.082783502
ALLE,Allegion PLC,29.03157,16.385255,3.006038,114000000,0.0775,59,0.092954767,66.73355932,14479168.67,14212799.52,4,0.072086508
MCD,麦当劳,23.146624,-21.132639,6.885669,1496000000,0.0725,252,0.092679486,65.84242063,116689054.2,113800647.6,21,0.083240182
SDI,"Standard Diversified Opportunities, Inc.",34.164489,5.392443,0.463932,8087000,0.2689,6,0.092012392,14.46665,339556.3333,100644.3333,0,0.092012392
MAR,万豪酒店,29.052719,15.036153,4.237469,610000000,0.2474,60,0.092000057,85.63233333,55753498.33,46350047.27,5,0.071942166
IFF,国际香料香精,34.970132,5.949828,3.766357,99149000,-0.097,252,0.091704999,60.53496032,10579776.14,8606142.857,21,0.080760743
REDU,瑞思学科英语,0,10.600053,-0.105865,43312000,0.3777,12,0.091657191,13.98166667,2767136.833,10195935.33,1,-0.022429191
PRGO,Perrigo Co.,44.676039,1.723778,1.66286,36200000,1.5201,64,0.091386224,119.5021875,35972062.22,23279096.31,5,0.073081237
BSIG,OM Asset Management plc,33.668493,15.354895,0.371267,2500000,-0.8162,48,0.091039826,15.17708333,11493957.29,4044217.292,4,0.065251713
HLT,希尔顿酒店,17.078301,41.429064,4.515086,217000000,0.4371,58,0.090871156,72.135,57352320.55,38212828.1,4,0.0651476
PEP,百事可乐,34.627815,15.687486,3.238726,1830000000,-0.136,252,0.089363451,65.85690476,111181865.5,89590040.48,21,0.075072791
POLA,Polar Power Inc.,0,2.781695,-0.108105,223400,1.64,22,0.088855894,5.898868182,458986.7273,1968748.636,1,0.038425887
CL,高露洁,26.612339,-110.964367,2.51312,675000000,0.2054,252,0.088524679,41.41188492,84287763.78,84508053.97,21,0.080328077
TPVG,Triplepoint Venture Growth BDC Corp,9.734662,1.346167,1.367279,8395000,0.0598,55,0.087659144,12.93909091,2353070.214,1577565.37,4,0.060207839
MMM,3M,27.661305,11.618512,7.421559,1862000000,0.1748,252,0.087564124,95.07984127,60782502.66,69231748.41,21,0.074182031
FDUS,Fidus Investment Corporation,7.856143,0.935901,1.9297,7644000,-0.2323,88,0.087546431,16.09329545,1655471.136,1109925,7,0.072727273
KO,可口可乐,81.392609,10.591107,0.560616,2331000000,0.699,252,0.087515879,31.41583333,309868378.8,225110149.2,21,0.074777977
ELF,e.l.f. Beauty Inc.,19.616468,2.936136,0.643337,1248000,-0.6856,25,0.087337711,22.4528,11234748.23,12284585.5,2,0.031539486
MRCC,Monroe Capital Corporation,19.073933,1.035414,0.718782,4280000,3.1797,72,0.086805511,14.25868056,1903335.333,842256.3333,6,0.060217985
AC,"Associated Capital Group, Inc.",129.795903,0.961823,0.293923,12863000,1.7806,35,0.086573817,33.786,328056.3889,475932.4118,2,0.054112705
TDA,Telephone And Data Systems Inc 5,15.645358,13.938448,1.597918,44000000,2.6667,70,0.086048573,23.84843714,288690.9429,666902.4,5,0.058877556
CINR,Ciner Resources LP,11.020617,3.688847,2.450861,34500000,0.9714,35,0.086000144,27.13246286,344470.3333,835617.9412,2,0.058226956
UZA,U.S. Cellular Corp 6.95% Sr Note,32.194793,0.548207,0.793296,52000000,3.3333,89,0.08558958,25.64129888,397058.1333,781238.6364,7,0.062661558
UTX,联合技术,20.761084,3.402004,6.423557,2139000000,0.3962,252,0.08515147,67.27225198,84988088.67,85397611.9,21,0.070606168
PG,宝洁,22.229042,4.057234,3.750049,1890000000,-0.1417,252,0.08406923,60.79009921,196325759.3,147779926.2,21,0.07477535
HTGC,海格投资,10.501463,1.312925,1.284583,52060000,0.5705,78,0.083917777,13.25615385,8227875.641,7810997.436,6,0.067303057
KRP,Kimbell Royalty Partners LP,0,2.793536,-3.058103,1378300,4.477,20,0.083828381,18.962,572164,784690.9,1,0.040382129
USFD,US Foods Holding Corp.,13.578192,2.417346,2.477502,126000000,0.9178,29,0.082401897,28.86603448,52855059.87,25769124.71,2,0.051035639
NLSN,尼尔森,25.422053,2.32214,1.041222,76000000,-0.4286,92,0.081847854,38.28336957,58978361.87,28603654.35,7,0.073115908
CTY,Qwest Corporation 6.125% Notes d,0,0.072185,0,427000000,0.5933,65,0.081821239,23.47661538,1453989.061,2738168.594,5,0.059778361
TSLX,TPG Specialty Lending Inc,10.260533,1.214799,1.930699,33569000,0.0548,55,0.081596787,18.37563636,4401544.464,3102277.37,4,0.060791454
CASA,Casa Systems,11.088771,11.244912,1.259833,21417000,0.2481,10,0.081308267,19.378,17820389.2,12333168.8,0,-0.005623243
STAY,Extended Stay America Inc,18.899133,2.922946,1.059837,65570000,0.3187,59,0.081003526,19.11915254,32183982.9,11501305.1,4,0.062305227
TGNA,Tegna Inc,5.11931,2.258844,2.289371,92512000,1.7097,40,0.080881045,19.5055,54562038.3,39048283,3,0.059045372
SNDR,Schneider National Inc.,10.560164,2.353152,2.508484,65800000,0.4151,18,0.079860873,25.35444444,14268089.56,16230438.56,1,0.040782126
PPDF,拍拍贷,0,2.55205,-1.813679,608000000,-0.038,11,0.07970391,6.905454545,15106669.5,16520820.8,0,-0.038355641
SPGI,标普全球,31.514994,87.507333,6.436619,501000000,0.0963,30,0.078418349,152.587,22926833,22850570.73,2,0.053785564
AEUA,Anadarko Petroleum Corp,42.774281,2.035766,0.76892,17000000,1.0509,40,0.078388196,37.9715775,843080.8,1003307.7,3,0.054717948
TDJ,Telephone & Data Systems Inc 7.0,18.31536,0.626048,1.393366,44000000,2.6667,91,0.077501077,25.68966703,342198.8261,638348.8889,7,0.06072547
DEO,帝亚吉欧,22.031831,26.372823,6.421164,508000000,-0.1447,250,0.077246651,77.1619996,11190210.05,7063859.2,20,0.068375072
GOLF,Acushnet Holdings Corp.,20.195344,2.354503,1.370613,40369000,0.186,24,0.077199217,20.65916667,5247755.75,6130625.167,2,0.055673026
OCSI,Fifth Street Senior Floating Rate,0,0.884144,-0.072944,1725100,11.3934,63,0.07696614,9.993333333,2520027.25,3333165.516,5,0.054862565
TXN,德州仪器,25.565293,10.389341,4.445089,1405000000,0.3305,81,0.076119521,59.37148148,111167240,133404165,6,0.066270717
FBM,Foundation Building Materials Inc.,7.054975,1.547924,1.954649,5400000,3.2857,20,0.075135051,14.385,2239936.2,5066200.6,1,0.023341486
OPRX,OptimizeRx Corporation,0,9.354196,-0.082285,280500,1.776,4,0.075074122,11.815,647632,219988.5,0,0.075074122
MDLZ,亿滋,20.776192,2.466671,2.040316,325000000,-0.35,76,0.074937729,38.10111842,177375893,190189339.5,6,0.060979854
CODI,Compass Diversified Holdings,30.19303,1.465679,0.586228,533000,1.1945,95,0.07464009,16.45473684,3325351.979,3660695.745,7,0.063889322
VSM,"Versum Materials, Inc.",22.34346,33.850498,1.72847,64100000,0.1718,24,0.074414308,34.49208333,9822882.333,19746601.5,2,0.05344817
WRK,Westrock Company,7.755294,1.226063,7.143507,271000000,-0.1693,40,0.074405075,53.0649975,31934458.55,35879511.45,3,0.050287354
VREX,Varex Imaging Corporation,27.893654,2.797004,1.116383,3900000,-0.6355,21,0.073212032,34.70904762,5281022.091,9827832.7,1,0.036699323
ARMK,Aramark,19.701646,3.521616,2.063787,72716000,0.1125,58,0.072716645,34.20172414,30523589.24,25615738.28,4,0.058274165
OFS,OFS Capital Corporation,13.09082,0.902783,0.944937,4995000,3.1898,71,0.072382232,12.54985915,1068431.667,754933.6,5,0.057325498
JELD,JELD-WEN Holding Inc.,75.463358,3.260352,0.325721,35452000,-0.2421,21,0.071292048,31.64,15556657.45,14497567.5,1,0.035440461
TDE,Telephone & Data Systems Inc 6.8,18.135939,0.619915,1.393366,44000000,2.6667,95,0.071225836,25.44869684,258654.1667,534285.1064,7,0.055201384
CARS,Cars.com Inc.,10.217751,1.127784,2.602334,12726000,-0.487,16,0.071117027,26.88598125,20635994.75,37466891.25,1,0.017108578
ARCH,Arch Coal Inc.,7.644354,2.685665,11.496066,43306000,0.1654,24,0.070894767,79.71958333,6301712.833,10812605,2,0.041569546
GBDC,Golub Capital BDC,12.760378,1.172493,1.484282,21720000,0.08,102,0.070731368,17.07829902,3658083.078,3023631.373,8,0.060626774
CDEV,"Centennial Resource Development, Inc.",27.923461,1.64468,0.673269,67482000,1.909,24,0.070591749,18.23583333,43865098.33,25736539.33,2,0.042691326
HUD,Hudson Ltd.,0,3.249972,-0.208624,26200000,2.6901,8,0.070221967,17.611875,5462519,15593979.5,0,0.048639095
CTV,Qwest Corp,22.463636,0.050964,1.1,427000000,0.5933,48,0.070201251,25.21215208,924411.75,1527317.208,4,0.043654062
KHC,卡夫亨氏,6.723366,1.095851,8.779829,755000000,-0.3491,39,0.070112223,77.90205128,83475119,67099882.47,3,0.042514033
NINE,Nine Energy Service Inc.,0,1.610985,-1.764211,9019000,1.7451,9,0.069957334,29.71444444,3401505.6,4459047.75,0,0.02297906
TCPC,TCP Capital Corp,14.618267,1.004765,1.004223,4117600,-0.8442,78,0.069344062,15.78734231,3843092.462,4136346.154,6,0.056273115
DOX,Amdocs Ltd,22.360073,2.613316,2.908309,91530000,-0.2325,58,0.068411725,57.24758621,13868002.55,12151828.72,4,0.053159444
HUBB,Hubbell Incorporated,26.359218,4.059947,4.738001,102000000,0.2673,34,0.06631919,114.6355882,7892823.059,5171240.471,2,0.043095415
WHD,Cactus Inc.,0.03887,12.538614,861.073975,41542000,1.5059,8,0.066271287,31.16625,11805419.5,12056511.75,0,0.045548138
OMP,Oasis Midstream Partners LP,30.194044,2.586804,0.769357,37485000,2.0164,13,0.065557428,18.58961538,1092741,2330888,1,0.012242045
VVV,Valvoline Inc,19.110678,-14.325896,1.131828,64000000,0.1429,25,0.06442749,22.5728,28552020.31,29578900.67,2,0.031495456
FTV,Fortive Corporation,24.04706,4.974145,3.332216,295000000,0.2287,27,0.063484466,66.5162963,32662778.86,34427961.23,2,0.043764669
SWJ,Stanley Black & Decker Inc,3.75019,0.522594,6.791656,293000000,0.0569,75,0.06341882,25.25013333,903941.8684,1867805.405,6,0.043933086
PLYA,Playa Hotels & Resorts NV,161.80927,1.576557,0.064026,16821000,2.5974,35,0.061783677,10.24614857,5639023.667,2268704.941,2,0.038608156
ATIS,Attis Industries Inc.,0,0.782194,-2.719374,12592000,2.6717,21,0.061176953,1.410795238,10638917.45,694523.8,1,-0.012444977
CTZ,Qwest Corp,5.016666,0.039732,4.8,427000000,0.5933,37,0.060745031,24.45594595,921704.2632,1697377.611,3,0.035208345
GDI,Gardner Denver Holdings Inc.,18.525938,3.491035,1.484945,60300000,1.4122,17,0.059777344,28.76617647,23860158.67,19073229.63,1,0.024140039
HGV,Hilton Grand Vacations Inc.,8.817856,6.094956,3.687971,107000000,1.098,21,0.057752924,36.89428571,20985148.55,15076298.5,1,0.027477828
RENX,Relx NV,19.410667,15.649074,1.146277,340000000,-0.0058,39,0.057382762,19.07974359,1807741.15,3037035.737,3,0.037068592
ADSW,Advanced Disposal Services Inc.,39.979647,2.528973,0.64858,9700000,49.5,24,0.055364149,23.40541667,9489642.667,8129447.75,2,0.03717536
SSNT,"SilverSun Technologies, Inc.",0,3.766422,-0.152682,17200,-0.8571,18,0.052550531,4.036272222,95719.11111,245590.6667,1,0.021417371
PQG,PQ Group Holdings Inc.,26.274839,1.470224,0.676693,16159000,10.676,13,0.051889349,16.31923077,4269647.143,9623385.167,1,-0.007916781
ARD,Ardagh Group S.A.,25.562648,-2.963817,0.63139,58000000,0.7576,19,0.051503382,19.8321,1811200.8,3201131,1,0.009916428
WLTW,Willis Towers Watson Public Limited Company,41.877673,1.879205,3.509746,65000000,0.5854,33,0.05049993,138.9438636,14168550.41,15886227.06,2,0.030604848
CTAA,Qwest Corporation,2.00E-06,0.024331,10590000,427000000,0.5933,32,0.048538094,25.63675938,520463,1060058.563,2,0.030920274
CTBB,Qwest Corporation,0,0.094998,0,427000000,0.5933,26,0.047810188,23.69995385,2455526.615,3901624.923,2,0.024106596
TMSR,TMSR Holding Company Limited,0.101874,2.30013,39.853287,1844900,-0.7443,34,0.046757424,4.721847059,27851.82353,30181.76471,2,0.02544989
DXC,DXC Technology Company,13.799822,2.196936,6.495736,266000000,0.5376,18,0.046446708,89.31444444,37862092.56,42957382.11,1,0.025291451
UZB,United States Cellular Corp,32.837681,0.559154,0.793296,52000000,3.3333,46,0.04579363,25.79193478,338129.3043,899092.7826,3,0.03446465
EEX,Emerald Expositions Events Inc.,11.070064,1.433556,1.422756,5900000,1.9672,18,0.045100339,20.53943889,3545306.111,3978702.333,1,0.016915743
SSWN,Seaspan Corporation 6.375% Notes due 2019,23.229069,1.280982,1.091305,68013000,1.4046,54,0.042551114,25.17807037,659093.037,314203.0741,4,0.028199624
HTGX,Hercules Technology Growth Capital Inc,19.656185,2.084435,1.284583,52060000,0.5705,51,0.042494245,25.28662353,282544.2308,298343.76,4,0.029208182
HESM,Hess Midstream Partners LP,0,2.534226,-0.047901,94600000,0.5016,18,0.042366492,21.27305556,1886451.667,3471269.222,1,0.015093923
UZC,United States Cellular Corp,73.045339,0.571818,0.364705,52000000,3.3333,35,0.040112562,25.98939143,405711.8333,1201080.412,2,0.025156133
CTDD,Qwest Corp,0,0,0,427000000,0.5933,18,0.039769482,23.70883333,1720652.667,3873296.556,1,0.01163794
LEVB,Level Brands Inc.,286.75799,1.845395,0.01095,565300,4.9832,11,0.03841268,4.208690909,713537.5,284480.6,0,-0.043318436
IEA,"Infrastructure and Energy Alternatives, Inc.",0,-1.476088,-0.068497,4915000,0.3698,24,0.038114626,9.789045833,2289653.5,330571.75,2,0.015143716
