code,name,pe,pb,eps,net2018-06,net_radio2018-06,count,grow_3,grow_6,grow_radio_3,grow_radio_6,month_six_rs,price,vol_radio,volume_end,volume_start,year,year_rs
SANM,新美亚电子,0,1.408221,-0.974266,33963000,-7%,252,0.166666667,0.6,1%,0.023353328,0.485553973,46.43509643,-0.314439681,15116644.75,22050057.94,21,0.373175792
IDSA,美国工业服务,52.256313,1.505918,0.043057,797000,311%,252,0.0895,-0.022383333,4%,-1%,176%,3.843495635,-74%,727138.373,2836586.008,21,1.087602056
TYPE,蒙泰图像,74.446494,2.623904,0.294171,695000,240%,135,0.083333333,-0.291666667,0%,-1%,29%,18.03337037,68%,3884429.132,2310197.015,11,0.219792026
GRBK,Green Brick Partners,18.932542,1.155522,0.533473,18995000,101%,48,0.083333333,-0.141666667,1%,-1%,18%,9.3178125,-46%,1757138.292,3244659.333,4,0.140163272
BWXT,BWX Technologies Inc,39.825922,16.225059,1.586404,60734000,-1%,98,0.293333333,-0.053333333,1%,0.000827264,0.103046144,30.51102041,-0.155758551,14815713.8,17549142.86,8,0.085004196
OIIM,凹凸科技,9.439195,0.591401,0.205526,1461000,202%,156,0.08,0.114416667,5%,8%,29%,4.824869231,-77%,1092384.833,4713087.179,13,0.255915759
DPZ,达美乐比萨,40.889942,-4.244404,7.286633,77408000,18%,171,0.076666667,7.791666667,0%,3%,35%,65.87538012,10%,13663418.53,12389202.35,14,0.246722215
WHF,WhiteHorse Finance,5.752888,0.949632,2.452681,19054000,162%,70,0.076666667,0.363333333,1%,3%,10%,13.22542857,25%,1056458.057,846333.8286,5,0.072058954
AQXP,"Aquinox Pharmaceuticals, Inc.",0,0.825444,-1.696466,2918000,121%,55,0.076666667,-1.886666667,4%,-11%,164%,10.56827273,-31%,4492120.857,6536596.963,4,0.890501919
LBY,Libbey Inc,0,3.597407,-3.855037,3988000,579%,252,0.076666667,0.571666667,2%,10%,361%,21.58603175,69%,2524141.69,1490511.111,21,1.890120857
MAGS,马加尔安全系统,79.554382,1.628161,0.072529,1903000,158%,252,0.076166667,-0.030066667,1%,0%,68%,5.812401984,-77%,863564.5159,3780514.389,21,0.445345473
PX,普莱克斯,32.212935,7.453495,4.849294,499000000,19%,252,0.073333333,2.246666667,0%,2%,10%,73.63621032,-10%,29809643.28,32982559.52,21,0.079281915
AROC,"Archrock, Inc",25.987316,2.117538,0.492548,4149000,203%,35,0.066666667,0.616666667,1%,7%,34%,10.69971429,35%,20315630.61,15044672.41,2,0.225997132
TEUM,Pareteum Corp,0,6.012929,-0.531674,1656500,223%,23,0.066666667,0.046666667,3%,3%,44%,1.974191304,765%,67101055,7754035,1,0.231274852
MERC,美世国际,10.92934,2.142099,1.619494,16755000,896%,252,0.066666667,0.875,0%,6%,106%,8.192480159,159%,4219775.81,1631420.635,21,0.662537797
ENLC,"EnLink Midstream, LLC",12.740602,1.680654,1.361788,102000000,277%,55,0.066666667,0.333333333,0%,2%,18%,22.48036364,28%,9162717.821,7152934.037,4,0.12030858
QBAK,扩斯达,10.613781,2.409106,0.775652,474000,703%,220,0.064666667,-0.480466667,1%,-5%,33%,18.38662227,325%,278699.4,65651.4,18,0.259175229
ESTE,Earthstone Energy,21.28805,0.835417,0.404922,1472000,103%,82,0.06,-0.176666667,1%,-1%,32%,16.10103659,1626%,2047463.244,118592.6829,6,0.23697366
VAC,Marriott Vacations Worldwide,16.684465,3.112725,7.48181,10761000,-76%,83,0.526666667,-3.338333333,1%,-0.025743573,0.164509901,71.43301205,0.218248637,5714554.762,4690795.122,6,0.130889497
EAF,Graftech International Ltd.,11.884178,-5.71809,1.577728,201000000,1259%,6,0.06,0.566666667,1%,4%,1%,18.33833333,2%,24600965.33,24183254.33,0,0.014912225
PMD,Psychemedics Corporation,17.579454,5.93048,1.118351,1177000,30%,121,0.058333333,-0.204166667,1%,-1%,25%,13.07466942,48%,405413.0984,274301.6667,10,0.191179512
CTSH,高知特,30.551998,4.133785,2.48298,456000000,-3%,244,0.343333333,-0.138333333,1%,-0.00069388,0.146508929,25.8439627,-0.214140209,108915066.6,138593509.8,20,0.130830009
ROSE,Rosehill Resources Inc.,32.760294,1.393729,0.250303,8664000,713%,31,0.056666667,0.366666667,1%,6%,14%,8.946067742,127%,690714.375,304848.2667,2,0.073952172
TPVY,Triplepoint Venture Growth BDC Corp,18.489276,0,1.367279,8395000,6%,15,0.053666667,0.04645,0%,0%,1%,25.40756667,-78%,84764.125,385537.8571,1,-0.005323094
COTV,"Cotiviti Holdings, Inc.",25.729353,3.493886,1.73887,16575000,-21%,29,0.216666667,1.71,0%,0.049137129,0.200078609,35.17413793,0.304248575,9796604.467,7511301.643,2,0.123481885
BEN,富兰克林资源,26.340415,1.746263,1.240679,355000000,-23%,252,0.076666667,-0.411666667,0%,-0.010882753,0.108104911,29.90740079,0.206677195,65714292.59,54458883.33,21,0.095623508
CELP,Cypress Energy Partners LP,11.644188,3.125655,0.704214,3556000,615%,57,0.053333333,0.313816667,1%,5%,23%,12.34031404,-23%,647423.2069,840987.8929,4,0.179323141
HCLP,Hi-Crush Partners LP,5.618529,1.276176,2.180286,68008000,315%,74,0.05,0.216666667,3%,4%,34%,21.7477027,340%,27234836.89,6183405.405,6,0.263926148
LFUS,美国力特保险丝,47.606666,3.736943,4.600406,42326000,-13%,252,0.7,3.39,0%,0.019171555,0.224531275,57.7881746,-0.06911241,2459615.571,2642226.19,21,0.186168946
HCHC,"HC2 Holdings, Inc.",316.915433,5.55284,0.0201,79764000,490%,46,0.05,0.125,1%,3%,22%,6.094347826,3%,4364636.826,4255527.957,3,0.163141814
APT,Alpha Pro Tech Ltd,18.540279,1.569995,0.191475,959000,19%,252,0.05,0.025,2%,1%,41%,2.078409127,185%,4262461.984,1495302.198,21,0.313746681
UNG,天然气ETF-United States,598.631258,1.149138,0.039891,19334300,143%,138,0.05,0.241666667,0%,1%,20%,304.9684783,172%,46226388.3,16995978.26,11,0.157803451
TBC,AT&T Inc. 5.625% Global Notes due 2067,0,0,0,5248000000,31%,2,0.05,0.05,0%,0%,-2%,25.045,-69%,2535714,8061670,0,-0.018130306
HUBG,枢纽,11.181419,2.187373,4.614799,22051000,131%,252,0.05,1.35,0%,3%,25%,23.3780754,29%,5910073.452,4565243.651,21,0.20472663
USX,Us Xpress Enterprises Inc,15.931803,3.327376,0.91264,1035000,112%,4,0.046666667,-0.255,1%,-1%,-2%,14.51,-54%,4525697.5,9811403,0,-0.022076093
AU,AngloGold Ashanti Ltd ADS,169.605477,1.228361,0.046107,21500000,126%,242,0.046666667,-0.208333333,1%,-2%,39%,27.79867769,235%,59143677.2,17642326.45,20,0.314467555
GNTX,真泰克,14.890346,3.294449,1.58089,109000000,23%,252,0.046666667,0.015,0%,0%,23%,10.57771429,3%,45133659.39,43894193.65,21,0.173543241
BOSC,BOS科技,9.144398,0.763304,0.256638,192000,16%,70,0.043766667,0.0211,2%,1%,48%,2.979531429,118%,1889840.514,866917.0286,5,0.305837785
GTE,Gran Tierra Energy,1221.232357,1.339028,0.002694,20300000,398%,148,0.04,0.133333333,1%,4%,76%,4.297162162,45%,26518917.28,18348440.54,12,0.489825066
BSM,"Black Stone Minerals, L.P.",37.389205,4.812937,0.499342,28690000,-47%,41,0.026666667,0.343333333,0%,0.021212513,0.127513039,16.63219512,-0.385839177,3070791.952,4999980.2,3,0.080502488
MRCC,Monroe Capital Corporation,19.073933,1.035414,0.718782,4280000,318%,72,0.036666667,0.22,0%,2%,9%,14.25770833,126%,1906224.056,842256.3333,6,0.060217985
QGEN,快而精医药,113.054722,3.492986,0.343462,36815000,164%,252,0.036666667,0.633333333,0%,2%,21%,19.8081496,215%,20146841.69,6386356.714,21,0.166394994
CGG,CGG Veritas,0.534127,0.025077,5.092422,49100000,129%,252,0.034466667,0.047233333,2%,2%,38%,552.2225929,382%,131739.5476,27353.30952,21,0.295099657
USG,美国石绵,65.256574,3.239788,0.661849,58000000,61%,252,0.033333333,0.435,0%,1%,46%,29.34452381,130%,35518406.02,15421332.54,21,0.36045902
NDRO,Enduro Royalty Trust,2.436415,1.285287,1.395493,4433000,36%,83,0.033333333,0.041666667,1%,2%,21%,8.884216867,-42%,1825912.929,3126287.805,6,0.164893172
SID,巴西国家黑色冶金,4.144997,0.444466,0.537998,1190000000,286%,248,0.033333333,-0.096666667,2%,-3%,57%,4.999162097,50%,97638883.85,65175887.1,20,0.440449629
TV,墨西哥电视,30.947907,11.510421,0.59067,4761000000,153%,252,0.03,0.481666667,0%,3%,13%,19.00051587,-8%,42687988.56,46575407.94,21,0.118120745
CTS,CTS Corp,78.152328,3.169902,0.445924,7209000,-28%,252,0.066666667,1.475,0%,0.049550469,0.26821146,17.72271825,-0.435748452,2185172.492,3872692.063,21,0.20343038
IHG,洲际酒店,20.322195,-10.019575,3.033629,117000000,-6%,160,0.153333333,0.3,0%,0.005413339,0.163260387,36.07034188,0.397593041,3315085.75,2371996.463,13,0.128200289
TEN,天纳克,8.636486,3.090252,4.989298,66000000,340%,252,0.03,-1.781666667,0%,-3%,57%,28.52071429,106%,15626519.27,7575230.952,21,0.380429178
CKX,CKX Lands,16.297376,1.355807,0.645472,151700,-29%,252,0.0212,0.094166667,0%,0.009402861,0.267246966,9.956978175,0.107983874,27155.27778,24508.73016,21,0.208147955
MITL,Mitel Networks Corporation,0,3.350247,-0.286568,15400000,15500%,102,0.026666667,0.301666667,0%,3%,29%,7.073529412,525%,15494797.65,2480019.608,8,0.231263938
ASX,日月光半导体,20.362939,0.186636,0.233758,11652000000,42%,216,0.026666667,-0.431666667,1%,-7%,27%,3.280711574,44%,22931762.67,15916697.44,18,0.211221176
AVHI,AV Homes Inc,0,1.112142,-1.083564,2999000,364%,252,0.025,0.645833333,0%,4%,28%,26.5977381,110%,1131632.302,539070.6349,21,0.222090388
SPLP,Steel Partners Holdings LP Ltd,0,0.808806,-0.123505,13555000,-14%,78,0.033333333,-0.18245,0%,-0.010089853,0.095953048,15.95622436,0.065118948,307437.0256,288641.0256,6,0.072224886
ADES,Advanced Emissions Solutions Inc,6.452133,2.814032,1.748259,15291000,139%,32,0.023333333,-0.015,0%,0%,14%,10.68687188,46%,2631148,1803488.313,2,0.098202612
EL,雅诗兰黛,45.03351,10.566201,3.010869,188000000,-18%,252,0.183333333,-1.08,0%,-0.006671619,0.151082289,42.7665377,0.20453796,47741992.06,39635107.94,21,0.134662635
PQG,PQ Group Holdings Inc.,26.274839,1.470224,0.676693,16159000,1068%,13,0.02,0.66,0%,4%,5%,16.32384615,-55%,4288441.857,9623385.167,1,-0.007635882
HCXZ,"Hercules Capital, Inc.",19.43043,0,1.284583,52060000,57%,5,0.017633333,0.12458,0%,1%,-2%,24.834,-35%,227759,350857,0,-0.017261916
GPK,Graphic Packaging Holding,14.85317,2.602358,0.966797,66000000,57%,252,0.016666667,-0.153333333,0%,-1%,41%,7.801666667,1633%,40791739.83,2353576.19,21,0.292651777
SPAR,Spartan Motors,21.624872,2.911361,0.682085,3740000,233%,252,0.016666667,-0.341666667,0%,-2%,59%,5.835535714,4%,3726706.381,3568031.579,21,0.426094874
MXIM,美信集成,37.127738,8.890839,1.663177,194000000,19%,252,0.013333333,-0.21,0%,0%,16%,34.44876984,-42%,59225247.94,102652783.3,21,0.139634202
ACM,Aecom Technology Corporation,37.330885,1.321655,0.897916,75142000,-45%,137,0.056666667,-0.428333333,0%,-0.012156153,0.273849113,28.94255474,0.133487021,20821456.48,18369382.35,11,0.202170187
TDC,Teradata,0,8.516066,-0.510168,4000000,200%,133,0.013333333,0.096666667,0%,0%,23%,38.77293233,11%,36137434.9,32534325.76,11,0.171029384
OCSI,Fifth Street Senior Floating Rate,0,0.884144,-0.072944,1725100,1139%,63,0.01,0.11,0%,1%,8%,9.993650794,-24%,2522661.063,3333165.516,5,0.054862565
HTFA,Horizon Technology Finance Corporation,27.426118,0,0.931962,2930000,300%,12,0.006666667,-0.046666667,0%,0%,1%,25.5825,-75%,35375.5,139545.8333,1,-0.011616062
GILT,吉来特卫星网络,48.193968,2.143939,0.181143,2151000,1%,252,0.003333333,0.083333333,0%,1%,27%,212.0931266,-15%,1148652.667,1344439.683,21,0.240151278
MWA,Mueller Water Products,18.616339,3.462165,0.631166,15300000,-36%,149,0.003333333,0.163333333,0%,0.019688658,0.30427444,8.510067114,-0.07036089,22098593.24,23771152.7,12,0.242892647
OAK,橡树资本,19.450398,6.954208,2.12335,65757000,-78%,78,0.033333333,0.191666667,0%,0.005281379,0.098437966,47.35987179,0.211407132,5547098.487,4579053.846,6,0.069978385
MGM,美高梅,8.711805,2.238921,3.271423,140000000,-42%,252,-0.036666667,-1.06,0%,-0.030195591,0.655782035,23.3896627,7.362686777,267962532.6,32042636.51,21,0.430689141
BKTI,"BK Technologies, Inc...",0,1.609693,-0.231651,947000,-28%,252,0,-0.041666667,0%,-0.00988892,0.54943785,3.077507937,-0.392533622,738406.2381,1215550.794,21,0.435811963
VSM,"Versum Materials, Inc.",22.34346,33.850498,1.72847,64100000,17%,24,0.003333333,-0.118333333,0%,0%,7%,34.48416667,-50%,9889586.5,19746601.5,2,0.05344817
AEUA,Anadarko Petroleum Corp,42.774281,2.035766,0.76892,17000000,105%,40,0,0.395,0%,1%,8%,37.9715775,-16%,843080.8,1003307.7,3,0.054717948
ATSG,美国空运,12.164906,2.878199,1.744362,24634000,146%,183,0,-0.113333333,0%,0%,111%,8.17647541,-43%,5394545.641,9501732.967,15,0.696573699
EVK,华瑞服装,4.120943,0.517825,0.837187,2719000,5%,123,0,-0.066666667,0%,-1%,76%,2.972486992,22%,209227.2097,171137.7049,10,0.525500688
NVFY,Nova Lifestyle Inc,6.905715,0.704101,0.26717,1363300,145%,57,0,-0.11,0%,-5%,79%,2.483422807,235%,6032495.448,1798794.143,4,0.472335259
LMHB,"Legg Mason, Inc",8.151135,0.632979,3.030253,78365000,23%,26,-1.18E-15,0.07,0%,0%,3%,24.30153846,-59%,1212269.692,2963762.846,2,0.017524459
TAOP,淘屏,19.377899,7.561791,0.069667,2074800,23%,145,-0.002633333,-0.082983333,0%,-5%,119%,5.409551586,45%,4052210.123,2799930.556,12,0.765878494
ALSK,阿拉斯加通信系统,35.88715,0.629734,0.054337,3402000,220%,227,-0.003333333,-0.008333333,1%,1%,37%,6.401440529,67%,7224962.939,4325713.274,18,0.293684255
WILC,G. Willi-Food International,9.704041,0.820322,0.711044,6484000,312%,252,-0.006666667,0.049083333,0%,1%,36%,4.247723413,12%,380508.8095,340573.0159,21,0.303332456
UZA,U.S. Cellular Corp 6.95% Sr Note,32.194793,0.548207,0.793296,52000000,333%,89,-0.0098,-0.065083333,0%,0%,9%,25.64090562,-49%,397486.4667,781238.6364,7,0.062661558
GAIN,格拉德斯通投资,4.629983,1.043072,2.606921,32327000,297%,160,-0.01,0.261666667,0%,3%,16%,8.8563125,131%,3026987.513,1310101.25,13,0.128914793
WTI,W&T Offshore Inc,10.863688,-1.801782,0.604767,36083000,8%,165,-0.01,0.466666667,0%,9%,49%,16.52012121,117%,29297215.08,13531154.88,13,0.399250439
ABEV,Ambev S.A.,32.208789,1.401512,0.144681,2424000000,14%,252,-0.013333333,-0.441666667,0%,-7%,20%,3.162996032,2863%,168068582.1,5671686.508,21,0.16557532
VEDL,Vedanta  Limited,7.460086,0.059614,1.710436,22480000000,-1%,61,-0.02,-0.696666667,0%,-0.040673061,0.264111662,13.16,0.915646245,8420021.097,4395394.567,5,0.19230611
SBGL,Sibanye Gold Limited,11.80354,0.615066,0.195704,39150000,102%,68,-0.013333333,-0.2543,0%,-7%,45%,6.893667647,252%,60290024.26,17143260,5,0.355257177
IDCC,InterDigital,22.27469,2.821159,3.712734,9776000,-81%,252,0.033333333,1.183333333,0%,0.01575144,0.363258196,31.80734127,-0.055650568,11281020.69,11945811.9,21,0.296858438
TURN,180 Degree Capital Corp.,5.130117,0.817009,0.463927,4808000,110%,252,-0.015166667,0.057416667,-1%,3%,23%,5.415593254,-32%,2028550.198,2998831.746,21,0.19050049
DAN,达纳,15.021272,2.512175,1.324788,127000000,74%,128,-0.016666667,-0.933333333,0%,-4%,69%,15.71671875,-16%,36644070.75,43429120.31,10,0.453965322
KGJI,金凰珠宝,1.226402,0.217977,1.002934,13563800,69%,98,-0.017033333,-0.013516667,-1%,-1%,38%,1.785333673,-9%,3204119.082,3513306.122,8,0.287552945
DGSE,DGSE Cos,9.680674,2.282228,0.073342,274200,3%,252,-0.019366667,-0.033016667,-3%,-4%,44%,2.93778373,228%,496021.7222,151013.4921,21,0.372196663
WES,Western Gas Partners LP,61.380947,2.293218,0.844073,35519000,-80%,125,-0.03,1.091666667,0%,0.026680444,0.16136617,44.50216,0.938076071,7524517.825,3882467.742,10,0.127966069
SPXC,SPX Corp,12.584589,4.123825,2.729529,23000000,356%,37,-0.02,0.425,0%,1%,20%,23.61135135,-53%,5093620.211,10745144.28,3,0.133635022
NURO,NeuroMetrix,0,1.190935,-1.582825,573900,118%,169,-0.02,-0.035833333,-1%,-2%,57%,202562.3206,1399176%,1132247.518,80.91666667,14,0.424587517
UONE,第一电台,0.986222,5.282005,2.43353,23896000,2266%,233,-0.022,0.11945,-1%,8%,83%,9.676990129,-96%,127921.4103,3220496.552,19,0.670866218
BDL,Flanigans Enterprises Inc,14.540436,1.483606,1.898155,1615000,47%,252,-0.023,0.604333333,0%,2%,28%,10.69744444,-2%,47158.4127,47897.61905,21,0.224796867
ATHX,Athersys,0,4.952145,-0.206371,6933000,211%,133,-0.026666667,0.001666667,-1%,1%,109%,2.041759398,237%,15997142.9,4742180.303,11,0.715112772
SPRT,support.com,0,0.913377,-0.023471,396000,340%,219,-0.03,-0.005,-1%,0%,27%,13.19232329,-35%,1533423.309,2350211.266,18,0.222874619
CAJ,佳能,14.953448,1.354526,2.107875,81231000000,13%,252,-0.036666667,-0.633333333,0%,-2%,11%,34.89896825,71%,7373041.976,4300361.111,21,0.093867234
CASA,Casa Systems,11.088771,11.244912,1.259833,21417000,25%,10,-0.036666667,-2.153333333,0%,-9%,8%,19.361,46%,18014716.6,12333168.8,0,-0.006909076
ORN,Orion Marine Group,22.713163,1.056385,0.38656,2249000,198%,113,-0.036666667,0.273333333,0%,5%,25%,9.835929204,-38%,2641456.246,4234810.714,9,0.19472967
FSI,Flexible Solutions International,18.602982,1.100565,0.089233,2135900,681%,219,-0.0374,0.00115,-2%,0%,65%,2.153921005,333%,1018334.691,235136.6972,18,0.493986951
FRAC,Keane Group Inc.,16.988273,2.885002,0.782893,30667000,358%,21,-0.04,-0.18,0%,-1%,12%,15.40809524,6%,26354264.09,24876625.2,1,0.044294692
DLHC,DLH Holdings Corp,56.944634,1.731471,0.095707,1614000,71%,76,-0.0407,-0.063683333,-1%,-1%,46%,3.329509211,-17%,236579.2632,285739.4737,6,0.318370832
SIFY,Sify Technologies Limited,15.461518,0.029427,0.113831,201000000,16%,228,-0.041333333,-0.062333333,-2%,-3%,80%,10.96205702,3%,6271879.64,6110341.886,19,0.570190838
TDJ,Telephone & Data Systems Inc 7.0,18.31536,0.626048,1.393366,44000000,267%,91,-0.043533333,-0.001166667,0%,0%,8%,25.69083626,-46%,342628.2174,638348.8889,7,0.06072547
TST,TheStreet,1.730745,1.671588,1.230684,27516000,7882%,233,-0.046666667,0.041666667,-2%,3%,40%,4.506049356,-53%,2056451.889,4376457.759,19,0.325002156
DSS,Document Security Systems Inc,9.641491,2.819845,0.129648,2677500,1112%,252,-0.046666667,-0.044483333,-3%,-2%,57%,17.27008254,889%,1237769.802,125170.1825,21,0.461312249
RCII,Rent-A-Center Inc,48.647505,2.939242,0.302996,13753000,255%,252,-0.046666667,1.093333333,0%,12%,27%,21.18210317,35%,18637586.36,13834135.71,21,0.212295143
CVTI,契诺货运,7.689196,1.680159,3.735111,9971000,544%,252,-0.046666667,0.241666667,0%,1%,46%,13.80075397,52%,1746369.571,1146180.159,21,0.364907465
UZB,United States Cellular Corp,32.837681,0.559154,0.793296,52000000,333%,46,-0.046666667,-0.078333333,0%,0%,5%,25.78978261,-62%,338935.087,899092.7826,3,0.03446465
TLF,Tandy Leather Factory,14.369922,1.150497,0.532362,1440100,40%,100,-0.049866667,0.0774,-1%,1%,10%,7.076961,47%,224158.92,152122,8,0.084949334
CZR,凯撒娱乐,0.883981,2.182704,11.708398,29000000,102%,80,-0.05,-0.125,0%,-1%,46%,11.8000625,425%,90039506.93,17155435,6,0.324340311
SCX,施泰力,0,0.519883,-0.643296,825000,1933%,252,-0.05,-0.038716667,-1%,0%,31%,16.53046032,63%,238391.3095,146040.4762,21,0.237125836
RDI,Reading International Inc,21.880513,2.114821,0.743127,5101000,-73%,110,-0.023333333,-0.113333333,0%,-0.006360682,0.20624262,9.336090909,0.489678925,918652.4909,616678.1818,9,0.158682362
DVD,多佛赛车,7.083156,1.222843,0.303537,6508000,25%,252,-0.05,0.016666667,-2%,1%,23%,5.534377381,-50%,442009.119,892330.1587,21,0.188379007
ATIS,Attis Industries Inc.,0,0.782194,-2.719374,12592000,267%,21,-0.0529,-0.076616667,-15%,-15%,6%,1.410252381,1436%,10666508.73,694523.8,1,-0.012444977
NEU,NewMarket,26.340739,8.226927,15.066396,52885000,-16%,252,-0.62,0.518333333,0%,0.001753775,0.277897789,147.9372222,0.027889789,1666182.754,1620974.127,21,0.234228593
ESEA,Euroseas Ltd,0,4.60056,-0.475808,2661400,357%,148,-0.054733333,-0.088166667,-3%,-4%,159%,4.926645946,19%,3066430.635,2585875.608,12,0.896064468
GDEN,"Golden Entertainment, Inc.",552.35097,2.244684,0.052702,3594000,110%,231,-0.056666667,0.561666667,0%,3%,37%,11.8766987,3%,1070317.181,1040776.522,19,0.323057827
PSO,培生,11.487188,1.758074,1.029843,94500000,1281%,252,-0.056666667,0.165,0%,2%,11%,13.4352381,349%,6431482.016,1432238.889,21,0.102194557
MICR,Arrhythmia Research Technology,0,1.949244,-0.274102,33700,107%,252,-0.056666667,-0.080866667,-2%,-2%,54%,6.257879762,-87%,134767.1032,1014734.127,21,0.41433221
DOX,Amdocs Ltd,22.360073,2.613316,2.908309,91530000,-23%,58,-0.143333333,-0.198333333,0%,-0.002668645,0.068411725,57.25413793,0.143785349,13899083.66,12151828.72,4,0.053159444
DYSL,Dynasil Corporation of America,48.324742,1.16463,0.027936,376000,276%,94,-0.058933333,-0.006133333,-4%,0%,27%,1.646468085,-3%,631425.6383,648506.383,7,0.20478827
BYD,博伊德赌场,22.801281,3.61578,1.617453,38945000,-20%,252,-0.146666667,0.286666667,0%,0.011842706,0.464683182,17.56876984,2.722890383,35256067.4,9470079.365,21,0.330496716
CHT,中华电信,21.107204,0.750256,1.6492,10063000000,-7%,119,-0.076666667,-0.571666667,0%,-0.015040583,0.133659287,31.17609244,-0.719954034,3495525.2,12481969.49,9,0.097308276
TSEM,Tower Semiconductor Ltd,7.672435,1.882169,2.726644,36009000,-30%,252,-0.063333333,-0.808333333,0%,-0.030719831,0.441448274,57.13723016,49.84477967,6373514.19,125352.381,21,0.35085421
SSWN,Seaspan Corporation 6.375% Notes due 2019,23.229069,1.280982,1.091305,68013000,140%,54,-0.0599,-0.018683333,0%,0%,4%,25.17788519,111%,661565.4074,314203.0741,4,0.028199624
SQBG,Sequential Brands Group Inc.,0,0.419747,-2.955092,4689000,5%,61,-0.06,-0.05,-3%,-2%,33%,7.165245902,94%,5000295.323,2578373.2,5,0.22266911
TDI,Telephone & Data Systems Inc 6.6,18.207707,0.622368,1.393366,44000000,267%,162,-0.062333333,0.003966667,0%,0%,14%,23.78339321,-48%,93535.16049,179859.2593,13,0.112299931
USAC,USA Compression Partners L.P.,0,2.734368,-0.18791,3197000,478%,69,-0.063333333,-0.056666667,0%,0%,16%,19.11282609,58%,3625817.971,2291189.118,5,0.121441544
