code,open,name,pe,pb,eps,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09,count,month_six_rs,price,vol_radio,volume_end,volume_start,year,year_rs
FLEX,13.24,伟创力国际,16.837034,2.2874380000000003,0.792895,116000000.0,-0.0696,6424000000.0,0.0692,-19595000.0,-1.2256,6411000000.0,0.0935,118000000.0,-0.086,6752000000.0,0.1041,205000000.0,82.7727,6270000000.0,0.0436,252,0.22733686524128194,12.159375396825391,-0.18103154895461898,112933646.73015873,137897432.53968254,21,0.17752537769700819
ITRN,33.35,Ituran Location and Control Ltd,16.00895,5.611378,2.081648,12766000.0,0.1454,57716000.0,0.0245,11847000.0,-0.1359,63078000.0,0.1045,10309000.0,0.0349,57401000.0,0.1398,11197000.0,0.2685,61590000.0,0.1674,158,0.19874312676217365,18.198449367088614,-0.400076242686691,527495.493670886,879270.8860759494,13,0.15390261298766847
EZPW,10.9,艾茨克普,11.749687,0.803817,0.9298120000000001,14274000.0,1.7439,198000000.0,0.0915,11439000.0,0.4561,201000000.0,0.0709,12133000.0,0.7239,202000000.0,0.0622,10112000.0,0.0,180000000.0,0.0,252,0.45518808690556867,10.00277777777778,0.4515294754125641,9318154.523809524,6419542.063492063,21,0.36096183985986086
NEWT,21.96,Newtek Business Services Inc,9.348887,1.453964,2.336107,7621000.0,0.0997,2008000.0,0.1654,8112000.0,0.374,2065000.0,0.2546,18064000.0,1.8723,2043000.0,0.2939,8077000.0,-0.1955,1794000.0,0.1567,252,0.40276052226905995,13.885686507936516,6.306079956854511,1010639.6031746032,138328.57142857142,21,0.3059892406564478
ERIE,129.75,伊瑞保险,28.630198999999998,6.7829440000000005,4.514464,79706000.0,0.3619,621000000.0,0.3854,65758000.0,0.3735,572000000.0,0.4329,32053000.0,-0.2999,401000000.0,0.0574,58543000.0,0.0203,442000000.0,0.0576,252,0.11237096077354976,59.481944444444444,0.14423995185572494,920495.6349206349,804460.3174603175,21,0.0952263416814592
LORL,43.15,劳拉空间通信,19.017564,4.738918,2.263697,447000.0,1.2053,0.0,0.0,4294000.0,-0.9398,0.0,0.0,40745000.0,4.3546,0.0,0.0,24537000.0,7.3045,0.0,0.0,160,0.4425534093867582,47.031562499999986,0.13171799625725614,1142227.4125,1009286.25,13,0.30583329204534077
CERN,64.4,美国塞纳,25.231304,4.326614,2.542873,169000000.0,-0.0575,1368000000.0,0.0586,160000000.0,-0.0763,1293000000.0,0.0257,337000000.0,1.249,1286000000.0,0.0429,177000000.0,0.0438,1252000000.0,0.077,252,0.18569940235737284,25.073869047619052,-0.4008136536937761,49597145.73809524,82774158.73015873,21,0.15756827967799789
MSBF,21.3,MSB Financial Corp,31.449503999999997,1.5826870000000002,0.678866,1243000.0,0.6981,0.0,0.0,1022000.0,0.8616,0.0,0.0,272000.0,-0.431,0.0,0.0,1169000.0,2.8837,0.0,0.0,142,0.14077653513189564,10.352071126760562,0.5666817253394208,91827.40845070423,58612.67605633803,11,0.12524026875820682
NSYS,4.07,Nortech Systems Incorporated,0.0,0.5391630000000001,-0.878575,390000.0,25.375,28538000.0,-0.053,-391000.0,-25.0667,26447000.0,-0.0661,-2458800.0,-26.1607,25572600.0,-0.1184,43400.0,-0.3149,28310200.0,-0.0474,252,0.2652047586555298,5.258135714285712,0.7688463520467226,187970.80952380953,106267.46031746031,21,0.22726878327561692
EQIX,446.47,易昆尼克斯,126.470526,5.097244,3.5101459999999998,67618000.0,0.4762,0.0,0.0,62894000.0,0.4953,0.0,0.0,65215000.0,0.0561,0.0,0.0,79900000.0,0.5529999999999999,0.0,0.0,218,0.2572598779392013,149.92249999999993,1.055929970017442,14975556.357798165,7284079.018348624,18,0.2033822197740006
GSVC,6.79,GSV Capital Corp,6.174917,0.642913,1.10178,8830000.0,0.4246,0.0,0.0,6966300.0,0.8415,0.0,0.0,-2484000.0,0.9211,0.0,0.0,10071000.0,5.43,0.0,0.0,91,0.23711361988547627,9.110164835164834,-0.6317736374345251,2419341.304347826,6570255.555555556,7,0.1890845784232992
ROKU,73.3,Roku Inc,27.258734000000004,36.413521,2.66676,526000.0,1.0339,157000000.0,0.574,-6634000.0,0.2376,137000000.0,0.3645,6941000.0,1.1509,188000000.0,0.2777,-46235000.0,-2.6283,125000000.0,0.4012,14,0.34300313224555107,43.756428571428565,-0.0028609573085493565,139145269.14285713,139544500.0,1,0.13420006234392823
CAMT,8.18,康特科技,13.028186,3.3502110000000003,0.628637,4331000.0,2.1171,30462000.0,0.34299999999999997,3534000.0,0.0712,27274000.0,0.2898,2861000.0,0.21899999999999997,25844000.0,-0.1189,11679000.0,9.834,23813000.0,-0.1631,220,0.6689013960168994,3.2634681818181837,2.6476254674191537,3830935.227272727,1050254.5454545454,18,0.4698817510374362
MMSI,61.15,Merit Medical Systems,166.492928,4.763154,0.365481,10941000.0,0.1537,225000000.0,0.2051,5269000.0,-0.6441,203000000.0,0.1869,6806000.0,-0.0933,191000000.0,0.2104,-3569000.0,-4.668,179000000.0,0.1425,252,0.28145341304770616,13.938053174603175,0.048823825131226066,5259161.19047619,5014341.841269841,21,0.2366994624460447
UEIC,40.15,Universal Electronics Inc,77.708057,1.9987240000000002,0.516034,22659000.0,3.8375,163000000.0,-0.0848,-587000.0,-5.9328,165000000.0,0.0204,-16854000.0,-6.2083,181000000.0,0.1284,1728000.0,-0.7787,176000000.0,0.0382,252,0.28665647864666083,26.631269841269837,-0.11267974477866291,1599268.0,1802357.142857143,21,0.2193216869487121
PBCT,18.01,人联金融,15.160457000000001,1.086911,1.184331,110000000.0,0.5902,0.0,0.0,108000000.0,0.524,0.0,0.0,106000000.0,0.4005,0.0,0.0,90800000.0,0.23199999999999998,0.0,0.0,252,0.28279568983016473,10.401749206349201,1.4736082959086925,73339845.76984127,29648932.65079365,21,0.19099736977414408
HCKT,19.85,哈克特服务,17.08636,4.78629,1.1564780000000001,11521000.0,1.4255,69614000.0,0.0279,7367000.0,-0.0644,67475000.0,0.037000000000000005,9441000.0,0.5166,64510000.0,0.0248,5289000.0,-0.0363,65947000.0,-0.0129,130,0.2770946732014373,8.354884615384615,-0.04112995674341495,2366756.8,2468276.923076923,10,0.24457879524993872
CTRP,39.88,携程网,26.597739,1.534382,1.480577,2398000000.0,5.8039,6890000000.0,0.1352,1044000000.0,22.7273,6354000000.0,0.1142,470000000.0,-0.2047,6025000000.0,0.2479,1264000000.0,28.7913,7427000000.0,0.3798,179,0.34789942336223323,20.44903631284917,0.33007022481800746,102779108.28888889,77273444.94382022,14,0.3122009069620857
RDI,15.66,Reading International Inc,21.086571,2.038084,0.7431270000000001,5101000.0,-0.7323,84222000.0,0.1631,3069000.0,0.0092,75822000.0,0.0917,7457000.0,20.245,71780000.0,0.0642,1458000.0,-0.6278,66087000.0,-0.0733,111,0.20624261981413458,9.389639639639642,0.4801130854629182,912753.4464285715,616678.1818181818,9,0.15868236188490645
MVBF,19.4,MVB Financial Corp.,23.483895999999998,1.392432,0.826098,2831000.0,0.2527,0.0,0.0,2594000.0,0.648,0.0,0.0,1423000.0,-0.3832,0.0,0.0,2318000.0,0.0035,0.0,0.0,11,0.028925939447434018,18.65909090909091,0.9251381412516506,487597.8333333333,253279.4,0,-0.014983179574536053
NWFL,38.55,Norwood Financial Corp,24.613101999999998,2.078851,1.566239,3513000.0,0.2896,0.0,0.0,3129000.0,0.3169,0.0,0.0,157000.0,-0.9331,0.0,0.0,2941000.0,3.8056,0.0,0.0,252,0.18009968186649913,15.75870317460317,1.1838464298909461,98044.8253968254,44895.47619047619,21,0.15096207561405342
BRKS,34.42,布鲁克自动化,19.580466,3.4185589999999997,1.7604279999999999,22606000.0,0.3029,223000000.0,0.2298,67020000.0,3.7854,207000000.0,0.22399999999999998,16486000.0,0.1885,189000000.0,0.1836,17386000.0,0.6486,182000000.0,0.1544,252,0.32566414946748423,17.784226190476204,-0.2908986158205017,8473480.714285715,11949603.968253968,21,0.2716904192584341
IOSP,76.45,英诺斯派材料,29.675902,2.270884,2.56774,21800000.0,-0.1648,358000000.0,0.0975,22200000.0,0.2907,361000000.0,0.2256,-4800000.0,-1.2172,354000000.0,0.4878,23300000.0,1.0439,332000000.0,0.6175,153,0.3834203837357997,35.37003267973856,-0.10135295147132524,2234128.7922077924,2486102.6315789474,12,0.2839105992971938
LGND,257.91,Ligand Pharmaceuticals Inc.,45.504971000000005,8.754097,5.650042,73160000.0,11.0766,90043000.0,2.2164,45279000.0,7.9149,56157000.0,0.9188,-7010000.0,-1.2425,50464000.0,0.3215,8426000.0,7.0171,33375000.0,0.5438,252,0.34680105718375476,63.960120634920706,0.8181344922571067,4248909.603174604,2336961.111111111,21,0.29703838005719924
ARRS,26.54,艾利斯,40.327867,1.541987,0.655874,34799000.0,0.2221,1727000000.0,0.0375,-17032000.0,0.5849,1578000000.0,0.0638,-8135000.0,-1.0945,1739000000.0,-0.0117,86815000.0,0.9017,1729000000.0,0.002,252,0.2870108231038953,17.0005753968254,0.16801610244156973,31612824.873015873,27065401.587301586,21,0.22973881907242677
IMXI,11.41,International Money Express Inc,98.429482,10.786812,0.114803,1844400.0,0.4483,59368000.0,0.3117,-539800.0,0.9513,47854400.0,0.2527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.05646243671948281,10.098725000000002,1.8499472418571261,2028147.0,711643.7,1,0.023769704763439255
PANL,3.75,Universal Display Corporation,6.932325,1.069251,0.5380590000000001,6872700.0,2.6459,96823200.0,0.0591,5535200.0,1503.9082,78973300.0,-0.0649,4522700.0,12.3568,102000000.0,0.5405,8757500.0,0.3305,107000000.0,0.512,59,0.32622622577125343,4.240133898305083,1.2528769202849295,562908.1,249861.89655172414,4,0.19344391793623383
NODK,16.77,"NI Holdings, Inc.",21.451109,1.463699,0.7824770000000001,256000.0,1.188,0.0,0.0,6152000.0,0.2954,0.0,0.0,13439000.0,9.8642,0.0,0.0,-2693000.0,-1.6957,0.0,0.0,20,0.05645345155874191,16.861499999999996,-0.7489118375604795,252481.3,1005548.4,1,0.023903447807619268
TCX,55.9,Tucows,26.7373,8.523838,2.081362,3608000.0,-0.3117,81087000.0,-0.0372,3743700.0,0.5302,95795700.0,0.377,11199400.0,2.9758,90620900.0,0.8568,3439300.0,-0.2746,85008500.0,0.7326,58,0.3032304821038267,35.17629310344827,0.5561401394859131,1699851.3448275863,1092351.0689655172,4,0.21240733649677368
BLKB,101.92,布莱克波特科技,72.084427,13.821394,1.410915,6592000.0,-0.4023,214000000.0,0.1153,17751000.0,0.3507,204000000.0,0.1033,30709000.0,0.7767,217000000.0,0.0942,12548000.0,0.4045,196000000.0,0.068,172,0.2085141479345239,37.53505813953489,-0.1570946445375642,4272379.488372093,5068634.883720931,14,0.17533933126415024
LBAI,18.45,拉扎德银行,15.254364,1.465389,1.20949,15838000.0,0.1846,0.0,0.0,15255000.0,0.239,0.0,0.0,13175000.0,0.1022,0.0,0.0,13723000.0,0.2115,0.0,0.0,242,0.1728320121444984,11.196536776859503,1.4116933231678765,1442260.314049587,598028.0743801653,20,0.15485887010476676
UFPT,36.65,UFP Technologies,26.309575,2.057644,1.393029,3990000.0,0.5171,49019000.0,0.2939,1777000.0,-0.1815,42931000.0,0.1586,2715000.0,0.8209,37220000.0,0.0196,1695000.0,-0.3649,35684000.0,-0.0413,252,0.41164615193035736,11.122777777777772,0.6738606958694704,652824.2698412698,390011.1111111111,21,0.33338436091582224
ISBC,12.66,投资者银行,23.180875,1.172086,0.5446300000000001,57097000.0,0.4406,0.0,0.0,57925000.0,0.2587,0.0,0.0,-4754000.0,-1.0906,0.0,0.0,45845000.0,-0.0803,0.0,0.0,157,0.13450672104576403,8.102898089171974,2.23937192648574,42393809.911392406,13087046.153846154,13,0.11260684673101717
ULH,36.3,"Universal Logistics Holdings, Inc.",20.783898999999998,5.302556,1.7321099999999998,17669000.0,5.4509,366000000.0,0.19899999999999998,10434000.0,1.4164,335000000.0,0.1781,24401000.0,7.9611,314000000.0,0.1893,-3305000.0,-1.6614,313000000.0,0.1529,30,0.15854960990782074,20.014666666666663,1.5863354316469027,897563.4,347040.6,2,0.11172662641971877
RMR,90.0,The RMR Group Inc,15.652292999999998,6.383545,5.746762,19449000.0,0.1047,48373000.0,0.0593,19642000.0,0.1067,47624000.0,0.076,159000000.0,1.6466,206000000.0,1.1409,13116000.0,-0.3035,45327000.0,0.0163,35,0.2224194922923369,51.55271428571429,-0.37618961329860184,850505.8333333334,1363404.4117647058,2,0.14851083290526101
OXSQ,7.17,Oxford Square Capital Corp.,8.959069,0.9431370000000001,0.798074,6901900.0,-0.243,0.0,0.0,11490100.0,-0.0468,0.0,0.0,16421800.0,-0.5476,0.0,0.0,6016000.0,-0.8598,0.0,0.0,180,0.16809152039571326,9.651333333333335,1.831272964971656,7050451.666666667,2490205.5555555555,15,0.14182352315079397
PGC,32.13,Peapack-Gladstone Financial Corp,13.598821,1.39424,2.356822,11910000.0,0.5,0.0,0.0,10807000.0,0.3539,0.0,0.0,10369000.0,0.4189,0.0,0.0,10206000.0,0.4342,0.0,0.0,123,0.1832481600201559,19.984068292682927,2.958059590161363,894015.3548387097,225872.131147541,10,0.1555631383730062
OVLY,19.2,橡木谷银行,16.417576,1.670152,1.170392,2591000.0,-0.0845,0.0,0.0,2802000.0,0.2696,0.0,0.0,1589000.0,-0.3157,0.0,0.0,2468000.0,0.2788,0.0,0.0,123,0.2766250088700346,9.410815447154471,1.306933402667478,103460.29032258065,44847.54098360656,10,0.18969730650626557
BWFG,31.4,"Bankwell Financial Group, Inc.",15.556907999999998,1.431302,2.018396,4715000.0,0.251,0.0,0.0,4600000.0,0.2426,0.0,0.0,2096000.0,-0.3692,0.0,0.0,4263000.0,0.3576,0.0,0.0,54,0.09633638202736461,25.475833333333327,0.07601168004256784,244162.59259259258,226914.44444444444,4,0.07776408886141517
FMBI,27.22,第一中西部银行,26.976277000000003,1.4902360000000001,1.008664,29600000.0,-0.1531,0.0,0.0,33510000.0,0.4662,0.0,0.0,2347000.0,-0.8867,0.0,0.0,38235000.0,0.3462,0.0,0.0,252,0.18194769432795319,22.48099007936509,2.220314692082374,9929242.396825397,3083314.3174603176,21,0.13848811962119134
SBFG,20.13,SB Financial Group Inc.,9.390775,1.178089,2.143593,3107000.0,0.341,0.0,0.0,2453000.0,0.2308,0.0,0.0,4032000.0,0.7402,0.0,0.0,2723000.0,0.0691,0.0,0.0,204,0.21502691793523476,10.671583823529412,0.9983865119651921,118876.56862745098,59486.27450980392,17,0.17376450190564008
HWC,50.0,Hancock Whitney Corp.,16.803104,1.455083,2.972665,71177000.0,0.3618,0.0,0.0,72475000.0,0.4787,0.0,0.0,55449000.0,0.0698,0.0,0.0,58902000.0,0.2608,0.0,0.0,252,0.15118650793101143,31.02332658730158,5.847338808704348,9249591.76984127,1350830.1587301588,21,0.13584320233904165
CALM,50.1,Cal-Maine Foods,19.178867999999998,2.548002,2.604429,72096000.0,3.9294,443000000.0,0.6137,96358000.0,22.3256,436000000.0,0.4217,-26081000.0,-0.1356,361000000.0,0.4245,0.0,0.0,0.0,0.0,252,0.25801146827018206,16.375128968253968,0.15168568074565109,9091291.595238095,7893900.0,21,0.23033137105268567
BLMT,33.05,BSB Bancorp,15.628307999999999,1.682998,2.111553,6068000.0,0.5125,0.0,0.0,6010000.0,0.6394,0.0,0.0,2108000.0,-0.3631,0.0,0.0,4599000.0,0.4462,0.0,0.0,85,0.07551296565198716,20.802352941176473,-0.223324559240906,280670.16279069765,361373.8095238095,7,0.06602887843051995
LMST,16.5,"Limestone Bancorp, Inc",2.666125,1.399699,6.185005,1983000.0,0.1603,0.0,0.0,1934000.0,0.1512,0.0,0.0,33270000.0,6.0121,0.0,0.0,1794000.0,0.2879,0.0,0.0,88,0.5706629373279635,9.71180681818182,1.9578714551840632,150876.25,51008.38636363636,7,0.38318537431497157
HURN,49.5,休伦咨询,0.0,2.049484,-1.1007,5372000.0,1.0358,198000000.0,0.0889,-3264000.0,-1.6161,194000000.0,0.0256,-29612000.0,-8.1286,186000000.0,0.0438,4370000.0,-0.6445,176000000.0,-0.0383,169,0.24558083621908255,44.074999999999974,-0.494027377635442,2868785.2588235294,5669842.857142857,14,0.19669477342927877
TCMD,64.19,Tactile Systems Technology Inc,186.36217299999998,14.957694,0.344879,2572000.0,-0.3208,34133000.0,0.2996,-50000.0,0.9668,26848000.0,0.3525,2230000.0,-0.0626,34886000.0,0.225,1342000.0,1.7276,28283000.0,0.2495,28,0.3230083652651485,31.590446428571425,1.3172280725286134,5207438.785714285,2247270.714285714,2,0.20437708307174554
MBCN,48.25,Middlefield Banc Corp,14.749037,1.271528,3.2714,3097000.0,0.2353,0.0,0.0,2605000.0,0.2405,0.0,0.0,2386000.0,0.4373,0.0,0.0,2462000.0,0.8332,0.0,0.0,48,0.09134945392291126,39.71742083333333,6.083953996885908,105020.20833333333,14825.083333333334,4,0.06602403221014426
BRKL,17.65,布鲁克赖恩银行,22.441,1.6128049999999998,0.786284,21729000.0,0.3899,0.0,0.0,19428000.0,0.3864,0.0,0.0,7806000.0,-0.4399,0.0,0.0,16167000.0,0.1328,0.0,0.0,248,0.18046122983214408,10.724866532258066,0.13352909148211603,6296200.20967742,5554511.354838709,20,0.1304027599444673
EBIX,80.1,亚太交换中心,23.578859,5.016185,3.373785,29071000.0,0.2165,125000000.0,0.4261,26456000.0,-0.0063,108000000.0,0.3682,27525000.0,0.1035,105000000.0,0.3078,24538000.0,0.0243,92800000.0,0.2438,252,0.33861490957528456,16.545218253968248,5.68694989756772,8653706.57936508,1294118.650793651,21,0.28247321755273064
NCMI,9.57,National CineMedia,2435.963162,-1.9707310000000002,0.003904,17000000.0,0.1644,114000000.0,0.171,-3500000.0,0.3966,80200000.0,0.1154,25400000.0,-0.4134,141000000.0,-0.0126,31900000.0,0.47,116000000.0,0.0256,141,0.23519948831908077,15.236524822695038,0.3095557811574575,8067924.352112676,6160810.0,11,0.18766871989429235
AZPN,111.35,艾斯本,53.78673199999999,-27.776632,2.0611029999999997,38020000.0,-0.3005,126000000.0,0.0184,37835000.0,0.0558,126000000.0,0.0553,38078000.0,0.0289,125000000.0,0.0414,34755000.0,-0.006999999999999999,123000000.0,0.0227,155,0.23910139332358196,29.943903225806437,0.01798935016357569,11069527.615384616,10873912.987012986,12,0.19842315852414158
FBNC,40.54,第一万能金控,16.204273999999998,1.657443,2.495638,22730000.0,1.0378,0.0,0.0,20673000.0,1.7363,0.0,0.0,14177000.0,0.6968,0.0,0.0,13086000.0,1.7973,0.0,0.0,252,0.19908948435956286,17.962800396825383,2.324858768348699,924626.0714285715,278094.84126984124,21,0.17310448397077507
ASPS,34.15,Altisource Portfolio Solutions S,2.1315009999999996,1.8691529999999998,15.998114999999999,2255000.0,-0.7681,219000000.0,-0.1282,-3607000.0,-1.5038,197000000.0,-0.179,287000000.0,15.5943,216000000.0,-0.0945,7766000.0,-0.32299999999999995,235000000.0,-0.0703,111,0.4576634172204452,77.15636846846843,3.4201987595460395,7733298.142857143,1749536.290909091,9,0.33433062613007875
CPHC,15.45,坎特伯雷帕克控股,14.893158999999999,1.6246399999999999,1.037389,725400.0,0.0122,14386000.0,0.0326,989700.0,0.9292,11121600.0,0.0535,1908600.0,1.7883,10823300.0,0.0414,952600.0,0.0289,14984400.0,0.0491,252,0.207374836425499,10.501109523809527,-0.28844504726824055,62245.24603174603,87477.77777777778,21,0.16905906834390275
FBNK,30.75,First Connecticut Bancorp,24.961949,1.8162479999999999,1.233878,6730000.0,0.3455,0.0,0.0,6011000.0,0.1802,0.0,0.0,497000.0,-0.8813,0.0,0.0,5597000.0,0.4834,0.0,0.0,89,0.1383183361634566,17.890112359550564,0.052796140748423835,915829.7555555556,869902.2727272727,7,0.10640435114049401
SAFT,91.9,Safety Insurance Group,21.309072,2.013819,4.3056779999999995,26816000.0,0.2706,0.0,0.0,9125000.0,-0.2408,0.0,0.0,11309000.0,-0.0539,0.0,0.0,17954000.0,-0.0346,0.0,0.0,192,0.15149125423193407,45.589687500000004,-0.4265839678044592,823434.9791666666,1436016.6666666667,16,0.12604697362912784
MGYR,12.16,Magyar Bancorp,39.062375,1.400009,0.311297,599000.0,1.0799,0.0,0.0,396000.0,0.32,0.0,0.0,329000.0,-0.0519,0.0,0.0,488000.0,0.3903,0.0,0.0,154,0.3266057218292406,8.369196753246754,-0.7095556109903425,21169.246753246753,72885.71428571429,12,0.23045070357598021
CDNS,45.79,铿腾电子,58.153473999999996,10.855366,0.7841319999999999,75149000.0,0.0871,518000000.0,0.0822,72885000.0,0.0678,517000000.0,0.0847,-14442000.0,-1.3753,502000000.0,0.0698,81157000.0,0.2541,485000000.0,0.0878,252,0.17404072502244272,18.14894841269841,0.47676163175522396,60133452.35714286,40719809.52380952,21,0.14309464731473634
COHR,185.68,Coherent,18.400179,3.655106,10.064575999999999,66970000.0,0.0958,482000000.0,0.0393,65302000.0,0.5606,481000000.0,0.1378,41901000.0,0.37799999999999995,478000000.0,0.38,73752000.0,1.3957,490000000.0,0.9733,177,0.20117826888962032,66.62471751412427,0.2844887837505178,4202172.943820225,3271475.0,14,0.17857384569337412
CHKP,118.65,Check Point软件科技,23.119489,5.096194000000001,5.11776,198000000.0,0.0495,468000000.0,0.0201,187000000.0,0.0251,452000000.0,0.0388,239000000.0,0.0782,506000000.0,0.0397,193000000.0,0.1359,455000000.0,0.0633,252,0.189701077811936,44.71222341269842,-0.6338032839995562,34064235.82539683,93021685.71428572,21,0.14384004563009703
NWBI,18.08,Northwest Bancshares,18.890304999999998,1.516091,0.956046,26299000.0,-0.1512,0.0,0.0,24985000.0,0.4079,0.0,0.0,22148000.0,-0.0958,0.0,0.0,23591000.0,0.6617,0.0,0.0,252,0.3721322090526514,7.809046428571425,1.9168565183649187,10828814.198412698,3712494.6428571427,21,0.2332247412704714
SNH,18.05,Senior Housing Properties Trust,9.322475,1.305858,1.9329630000000002,125000000.0,6.1824,0.0,0.0,237000000.0,6.3543,0.0,0.0,66328000.0,0.5466,0.0,0.0,35793000.0,0.2828,0.0,0.0,229,0.16060535678477567,18.546244541484718,2.491735075718916,32268250.99130435,9241322.807017544,19,0.12552332393194046
SEIC,62.59,SEI Investments Company,20.316656,6.168028,3.079739,122000000.0,0.3259,405000000.0,0.0873,140000000.0,0.5759,406000000.0,0.1267,122000000.0,0.3784,408000000.0,0.1069,102000000.0,0.1734,386000000.0,0.0885,252,0.14178474897466617,25.788082539682538,-0.1655493598695406,16193257.73015873,19405890.476190478,21,0.11378067284858527
WWD,81.99,Woodward,29.797396999999997,3.4319309999999996,2.736984,49117000.0,-0.0841,588000000.0,0.07200000000000001,38489000.0,0.0101,548000000.0,0.0957,18260000.0,-0.6077,470000000.0,0.0615,62228000.0,-0.0146,607000000.0,0.0268,252,0.3011973167980244,28.385952380952375,0.6531234244510717,7159894.031746032,4331130.952380952,21,0.2219756563557751
TRMK,35.02,Trustmark Corporation,18.693883,1.495372,1.873875,39813000.0,0.6565,0.0,0.0,36830000.0,0.1786,0.0,0.0,15768000.0,-0.4548,0.0,0.0,34579000.0,0.1161,0.0,0.0,252,0.14252143968302225,24.88761904761904,1.7576120419727528,6997368.333333333,2537473.8095238097,21,0.12209647888920727
COBZ,23.42,CoBiz银行,25.139263,2.835616,0.928826,11394000.0,0.2008,0.0,0.0,12981000.0,0.507,0.0,0.0,3622000.0,-0.5853,0.0,0.0,11193000.0,0.09,0.0,0.0,238,0.23167587659711167,11.682632352941175,1.7256428838616797,2215058.3949579834,812673.7394957984,19,0.18816342978077538
