code,name,open,latestPrice,volume,volumeRatio,pe,pb,eps,Name,LastSale,MarketCap,year,Sector,industry,Summary Quote,Unnamed: 8
EPIX,ESSA Pharma Inc.,3.69,3.75,2432.0,0.171236,0.0,-25.529638,-0.24,ESSA Pharma Inc.,3.75,$23.67M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/epix,
EZJ,ProShares Ultra MSCI Japan,32.25,32.18,454.0,0.229223,22.092954,0.0,1.456573,,,,,,,,
HPR,HighPoint Resources,2.26,2.35,9452919.0,2.35327,3.671881,0.40641,0.639999,HighPoint Resources Corporation,2.35,,2018.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/hpr,
GIGM,和信超媒体,2.82,2.82,6056.0,2.37044,0.0,0.533668,-0.150005,GigaMedia Limited,2.82,$31.17M,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/gigm,
PCYG,Park City Group,7.82,8.0,54438.0,2.414295,42.036236,3.739507,0.190312,"Park City Group, Inc.",8.0,$158.83M,,Technology,EDP Services,https://www.nasdaq.com/symbol/pcyg,
VSH,威世科技,19.88,20.25,2654623.0,1.950754,9.040179,2.114069,2.24,"Vishay Intertechnology, Inc.",20.25,$2.92B,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/vsh,
PODD,Insulet Corporation,96.4,98.04,707677.0,1.276374,1960.83927,27.400942,0.049999,Insulet Corporation,98.04,$5.81B,2007.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/podd,
CDAY,Ceridian Hcm Holding,50.49,51.38,611410.0,1.41816,0.0,4.611601,-0.626217,Ceridian HCM Holding Inc.,51.38,$7.06B,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cday,
QCOM,高通,55.0,56.6,27985099.0,2.16033,36.191225,18.93926,1.563915,QUALCOMM Incorporated,56.6,$68.5B,1991.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/qcom,
AMSWA,美国软件,11.57,11.81,268969.0,2.87095,58.678854,3.214384,0.201265,"American Software, Inc.",11.81,$367.58M,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/amswa,
CHIC,Global X NASDAQ China Technology ETF,26.81,26.97,4445.0,1.041471,0.0,0.0,0.0,Global X MSCI China Communication Services ETF,26.97,$21.58M,,,,https://www.nasdaq.com/symbol/chic,
DFIN,"Donnelley Financial Solutions, Inc.",14.48,14.7,276608.0,1.598585,6.805555,2.219101,2.16,"Donnelley Financial Solutions, Inc.",14.7,$501.52M,2016.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dfin,
OCFC,OceanFirst Financial Corp,24.69,25.14,378462.0,1.657423,16.649007,1.152735,1.51,OceanFirst Financial Corp.,25.14,$1.29B,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ocfc,
IRS,IRSA Inversiones y Representacio,12.5,12.81,35404.0,1.599386,0.0,0.017366,-0.014372,IRSA Inversiones Y Representaciones S.A.,12.81,$741.28M,,Consumer Services,Homebuilding,https://www.nasdaq.com/symbol/irs,
ESQ,Esquire Financial Holdings Inc.,21.36,21.85,43233.0,3.112527,19.336283,1.774096,1.13,"Esquire Financial Holdings, Inc.",21.85,$164.59M,2017.0,Finance,Commercial Banks,https://www.nasdaq.com/symbol/esq,
ISR,IsoRay,0.372,0.38,65880.0,0.982738,0.0,2.647267,-0.108552,"IsoRay, Inc.",0.38,$25.59M,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/isr,
SBLK,Star Bulk Carriers Corp,7.0,7.13,465369.0,0.907308,9.381592,0.436479,0.759999,Star Bulk Carriers Corp.,7.13,$663.73M,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sblk,
CRUS,凌云半导体,40.66,41.37,994991.0,1.653427,27.022209,2.165622,1.530963,"Cirrus Logic, Inc.",41.37,$2.45B,1989.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/crus,
ASHR,德银沪深300指数ETF,27.98,28.11,4900911.0,0.80411,0.0,0.0,0.0,,,,,,,,
QIWI,Qiwi plc,14.45,14.77,236009.0,1.886928,18.912064,2.306317,0.780983,QIWI plc,14.77,$900.88M,2013.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/qiwi,
NBRV,Nabriva Therapeutics AG,2.8,2.86,2760360.0,1.360482,0.0,2.792869,-2.259637,Nabriva Therapeutics plc,2.86,$191.67M,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nbrv,
IIVI,II-VI Inc,38.97,39.62,733173.0,1.368666,23.17142,2.340425,1.709865,II-VI Incorporated,39.63,$2.51B,1987.0,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/iivi,
POWI,帕沃英蒂格盛,70.57,71.63,298682.0,1.879603,30.875001,3.927775,2.32,"Power Integrations, Inc.",71.63,$2.07B,1997.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/powi,
TSM,台积电,39.41,39.65,8871263.0,1.409528,17.927419,0.12263,2.211696,Taiwan Semiconductor Manufacturing Company Ltd.,39.65,$205.63B,1997.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/tsm,
SIGA,SIGA Technologies Inc,6.11,6.22,417243.0,2.385456,1.19993,4.891977,5.183634,SIGA Technologies Inc.,6.22,$503.46M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/siga,
ABUS,Arbutus Biopharma Corporation,3.76,3.83,192890.0,1.277407,0.0,2.900793,-1.214214,Arbutus Biopharma Corporation,3.83,$219.4M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/abus,
ODP,欧迪办公,3.29,3.36,12271287.0,1.405989,17.866163,0.854978,0.188065,"Office Depot, Inc.",3.36,$1.82B,,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/odp,
HZNP,Horizon Pharma,27.41,27.89,3358944.0,1.663738,0.0,4.487645,-0.449999,Horizon Pharma plc,27.89,$4.73B,2011.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/hznp,
TTEC,TeleTech Holdings,34.3,35.11,104368.0,1.978953,45.597404,4.700272,0.77,"TTEC Holdings, Inc.",35.11,$1.62B,1996.0,Technology,Professional Services,https://www.nasdaq.com/symbol/ttec,
ARTW,自流资源,1.9801,2.0026,2258.0,0.09796,0.0,0.648006,-0.812099,"Art&#39;s-Way Manufacturing Co., Inc.",2.0026,$8.45M,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/artw,
IPDN,Professional Diversity Network,2.32,2.3601,8681.0,0.799503,0.0,4.513467,-3.655146,"Professional Diversity Network, Inc.",2.3601,$11.46M,2013.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/ipdn,
OMI,欧麦斯-麦能医疗,4.75,4.84,5108767.0,2.149702,0.0,0.581031,-7.281834,"Owens & Minor, Inc.",4.84,$301.22M,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/omi,
BTAI,Bioxcel Therapeutics Inc.,9.77,9.69,38988.0,1.029549,0.0,3.902816,-1.322439,"BioXcel Therapeutics, Inc.",9.69,$151.78M,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/btai,
OTLK,"Outlook Therapeutics, Inc.",0.93,0.97,388832.0,2.808615,0.0,-3.44777,-0.761984,"Outlook Therapeutics, Inc.",0.97,$90.86M,2016.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/otlk,
AEIS,先进能源工业公司,47.76,48.55,492513.0,1.547799,12.984637,3.056745,3.739034,"Advanced Energy Industries, Inc.",48.55,$1.85B,1995.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aeis,
CHIQ,中国消费者指数ETF-Global X,15.98,16.0299,71453.0,1.297268,0.0,0.0,0.0,,,,,,,,
SPAR,Spartan Motors,8.6,8.75,290326.0,2.119796,20.509382,1.650703,0.426634,"Spartan Motors, Inc.",8.75,$308.25M,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/spar,
RCUS,Arcus Biosciences Inc.,11.52,11.67,177982.0,0.985175,0.0,2.212115,-1.432597,"Arcus Biosciences, Inc.",11.67,$519.72M,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rcus,
PZZA,Papa John’S International,46.5,47.2,1635964.0,1.628874,943.999986,-4.706074,0.05,"Papa John&#39;s International, Inc.",47.2,$1.49B,1993.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/pzza,
AVP,雅芳,2.88,2.92,17269929.0,2.408092,0.0,-1.428287,-0.1,"Avon Products, Inc.",2.92,$1.29B,,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/avp,
LYG,劳埃德,3.38,3.41,4670350.0,1.017247,12.161459,0.898014,0.280394,Lloyds Banking Group Plc,3.41,$60.74B,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/lyg,
PBR,巴西石油公司,16.28,16.59,24297825.0,1.458638,16.249301,0.390311,1.020967,Petroleo Brasileiro S.A.- Petrobras,16.59,$108.2B,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pbr,
CEMI,Chembio Diagnostics,5.75,5.87,98204.0,1.337747,0.0,3.03262,-0.55,"Chembio Diagnostics, Inc.",5.87,$100.89M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cemi,
UBOH,联合货币中心银行,23.06,23.5,5437.0,1.868,9.362553,0.949544,2.509999,"United Bancshares, Inc.",23.5,$76.84M,,Finance,Major Banks,https://www.nasdaq.com/symbol/uboh,
VEDL,Vedanta  Limited,10.02,10.06,1223484.0,1.662176,6.93249,0.015054,1.451138,Vedanta  Limited,10.06,$9.35B,2013.0,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/vedl,
GASX,Direxion Daily Natural Gas Related Bear 3X Shares,31.84,32.05,10112.0,0.699666,0.0,0.0,0.0,,,,,,,,
VOYA,"Voya Financial, Inc.",49.87,51.03,2042555.0,1.698111,9.819121,0.906748,5.197003,"Voya Financial, Inc.",51.03,$7.45B,2013.0,Finance,Life Insurance,https://www.nasdaq.com/symbol/voya,
S,Sprint,6.28,6.39,10686416.0,0.853927,86.009636,0.921841,0.074294,Sprint Corporation,6.39,$26.06B,2013.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/s,
ADES,Advanced Emissions Solutions Inc,11.11,11.31,273040.0,2.829565,6.548535,2.829579,1.727104,"Advanced Emissions Solutions, Inc.",11.31,$225.25M,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ades,
KLAC,科磊,118.09,119.62,2949798.0,1.663631,13.102359,12.254142,9.129654,KLA-Tencor Corporation,119.62,$19.58B,1980.0,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/klac,
PLXP,PLx Pharma Inc.,5.86,5.91,21996.0,0.517353,59.099999,8.025098,0.1,PLx Pharma Inc.,5.91,$51.72M,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/plxp,
PLM,Polymet Mining,0.66,0.67,297819.0,0.690479,0.0,1.062015,-0.04,Polymet Mining Corp.,0.67,$215.85M,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/plm,
UTMD,犹他医疗产品,85.14,86.76,18350.0,1.728751,17.530627,3.626407,4.949053,"Utah Medical Products, Inc.",86.76,$322.72M,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/utmd,
AIRT,Air T,30.62,30.62,1216.0,0.931944,177.666892,2.663092,0.172345,"Air T, Inc.",30.62,$61.99M,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/airt,
UN,联合利华,57.18,57.36,1594869.0,1.305285,14.396041,11.441654,3.984429,Unilever NV,57.36,$149.95B,,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/un,
SHIP,Seanergy Maritime Holdings Corp,0.405,0.4154,77690.0,0.29906,0.0,0.711274,-0.487703,Seanergy Maritime Holdings Corp,0.4154,$15.87M,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/ship,
BHF,Brighthouse Financial Inc,38.77,39.57,3907131.0,1.699047,5.488212,0.3202,7.209999,"Brighthouse Financial, Inc.",39.57,$4.62B,,Finance,Life Insurance,https://www.nasdaq.com/symbol/bhf,
UFPI,Universal Forest Products,30.13,30.67,968748.0,2.88482,12.779166,1.752365,2.4,"Universal Forest Products, Inc.",30.67,$1.88B,1993.0,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/ufpi,
HUBB,Hubbell Incorporated,122.52,123.7,910714.0,1.986547,18.914373,3.793232,6.54,Hubbell Inc,123.7,$6.75B,2015.0,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/hubb,
TRUE,"TrueCar, Inc.",6.79,6.93,1214361.0,1.751174,0.0,2.097335,-0.277251,"TrueCar, Inc.",6.93,$726.84M,2014.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/true,
HMY,哈莫尼黄金,1.97,1.98,10676356.0,1.601518,0.0,0.520912,-0.763069,Harmony Gold Mining Company Limited,1.98,$1.05B,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/hmy,
SKM,韩国SK电信,24.61,24.76,258335.0,0.699068,5.630223,0.769175,4.397694,"SK Telecom Co., Ltd.",24.76,$16.03B,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/skm,
AMD,AMD,23.1,23.29,46519862.0,0.905461,72.781252,18.494005,0.32,"Advanced Micro Devices, Inc.",23.29,$25.16B,,Technology,Semiconductors,https://www.nasdaq.com/symbol/amd,
XLRN,Acceleron Pharma Inc.,46.44,47.13,1422193.0,2.790015,0.0,8.341996,-2.589894,Acceleron Pharma Inc.,47.13,$2.47B,2013.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/xlrn,
YRD,宜人贷,12.8,12.9,149697.0,0.855539,5.068846,1.101189,2.544958,Yirendai Ltd.,12.9,$782.67M,2015.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/yrd,
HTFA,Horizon Technology Finance Corporation,25.67,25.82,2218.0,1.921677,27.704992,0.0,0.931962,Horizon Technology Finance Corporation,25.82,,2017.0,,,https://www.nasdaq.com/symbol/htfa,
IDRA,井寺制药,2.95,2.98,423744.0,1.542093,0.0,1.286182,-2.25108,"Idera Pharmaceuticals, Inc.",2.98,$82.31M,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/idra,
AQUA,Evoqua Water Technologies Corp.,13.18,13.41,2549460.0,1.976677,0.0,4.443589,-0.067732,Evoqua Water Technologies Corp.,13.41,$1.53B,2017.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aqua,
EZA,iShares MSCI South Africa Index,52.45,52.69,889295.0,1.332343,0.0,1.383926,-6.461567,,,,,,,,
TWST,Twist Bioscience Corp,21.45,21.88,62023.0,2.153307,0.0,4.423159,-11.101989,Twist Bioscience Corporation,21.88,$613.03M,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/twst,
TGS,Transportadora de Gas del Sur S.,14.2,14.45,247155.0,1.28418,7.514398,0.072928,1.922975,Transportadora De Gas Sa Ord B,14.45,$2.26B,,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/tgs,
GMLP,Golar LNG Partners LP,12.66,12.96,386538.0,2.002748,12.639328,1.351879,1.025371,Golar LNG Partners LP,12.96,$905.26M,2011.0,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/gmlp,
GYRO,旋翼物业,19.89,19.899,1000.0,1.751313,0.0,2.549423,-2.530925,"Gyrodyne , LLC",19.899,$29.5M,,Consumer Services,Building operators,https://www.nasdaq.com/symbol/gyro,
DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 3X Shares,11.02,10.99,3393162.0,1.090889,164.76514,0.0,0.066701,,,,,,,,
CEA,东方航空,32.67,32.99,11319.0,0.933187,22.508338,1.106653,1.465679,China Eastern Airlines Corporation Ltd.,32.99,$9.55B,1997.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/cea,
NGL,NGL Energy Partners LP,13.19,13.51,1593713.0,1.627265,5.253014,0.803496,2.571857,NGL ENERGY PARTNERS LP,13.51,$1.68B,2011.0,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/ngl,
HRTG,Heritage Insurance Holdings,14.73,15.03,299081.0,1.358695,14.451924,1.072859,1.04,"Heritage Insurance Holdings, Inc.",15.03,$456.32M,2014.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/hrtg,
EVRI,Everi Holdings Inc,9.39,9.53,2201012.0,0.954762,56.058823,-6.154092,0.17,Everi Holdings Inc.,9.53,$670.15M,,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/evri,
GTLS,查特工业,89.45,90.85,507474.0,1.519099,33.177252,3.245452,2.738322,"Chart Industries, Inc.",90.85,$2.87B,2006.0,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/gtls,
MOBL,MobileIron,4.91,5.02,2343660.0,2.296444,0.0,9.906346,-0.420221,"MobileIron, Inc.",5.02,$536.1M,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mobl,
EPOL,iShares MSCI Poland Capped ETF,23.4,23.62,261562.0,1.147339,0.0,0.0,0.0,,,,,,,,
SD,SandRidge Energy,7.9,8.05,691496.0,1.199961,0.0,0.335425,-0.26,"SandRidge Energy, Inc.",8.05,$287.29M,2016.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/sd,
IMO,帝国石油,27.45,28.18,687323.0,1.949632,14.525773,1.272879,1.94,Imperial Oil Limited,27.31,$21.28B,,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/imo,
CRZO,卡里索油气,11.38,11.62,4347506.0,1.228485,2.689815,1.085442,4.32,"Carrizo Oil & Gas, Inc.",11.62,$1.06B,1997.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/crzo,
TMST,Timken Steel Corporation,10.97,11.12,1077054.0,2.956712,0.0,0.927213,-0.710762,TimkenSteel Corporation,11.12,$496.24M,2014.0,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/tmst,
ATU,实用动力,24.35,24.79,643859.0,2.133563,0.0,2.818793,-0.739532,Actuant Corporation,24.79,$1.52B,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/atu,
FORM,FormFactor,15.52,15.69,524241.0,2.222961,11.369565,2.014201,1.38,"FormFactor, Inc.",15.69,$1.17B,2003.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/form,
DG,美国达乐公司,111.81,113.89,6255794.0,1.258304,19.077053,4.66543,5.97,Dollar General Corporation,113.89,$29.94B,2009.0,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dg,
PDLI,PDL BioPharma,3.5,3.55,3604806.0,1.560048,0.0,0.700872,-0.472708,"PDL BioPharma, Inc.",3.55,$518.22M,1992.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/pdli,
ICPT,Intercept Pharmaceuticals,111.0,113.18,1161845.0,1.739702,0.0,175.679712,-10.864319,"Intercept Pharmaceuticals, Inc.",113.18,$3.36B,2012.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/icpt,
BUD,百威英博,81.17,81.25,1573879.0,1.361033,37.442395,2.46542,2.17,Anheuser-Busch Inbev SA,81.25,$158.97B,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/bud,
BAM,布鲁克菲尔德资产管理,45.38,46.24,2583439.0,0.76551,34.507462,1.930009,1.34,Brookfield Asset Management Inc,46.24,$45.93B,,Consumer Services,Building operators,https://www.nasdaq.com/symbol/bam,
SYNA,Synaptics Incorporated,42.68,43.23,474393.0,1.85753,1071.508288,2.111966,0.040345,Synaptics Incorporated,43.23,$1.49B,2002.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/syna,
WB,微博,62.15,62.61,1670528.0,0.899489,24.845238,7.988509,2.52,Weibo Corporation,62.61,$13.94B,2014.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/wb,
GVP,GSE Systems,3.11,3.06,18449.0,1.04787,0.0,1.949606,-0.019999,"GSE Systems, Inc.",3.06,$60.69M,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/gvp,
FUSB,"First US Bancshares, Inc.",10.0,10.2,20927.0,1.875414,27.567567,0.808582,0.37,"First US Bancshares, Inc.",10.2,$64.24M,,Finance,Major Banks,https://www.nasdaq.com/symbol/fusb,
SBGI,Sinclair Broadcast Group,38.59,39.31,1627676.0,1.320243,11.734329,2.192193,3.35,"Sinclair Broadcast Group, Inc.",39.31,$3.59B,1995.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/sbgi,
ASR,Grupo Aeroportuario del Sureste,157.62,160.15,126473.0,1.559604,18.929148,3.174916,8.460497,"Grupo Aeroportuario del Sureste, S.A. de C.V.",160.15,$4.8B,,Transportation,Aerospace,https://www.nasdaq.com/symbol/asr,
XERS,Xeris Pharmaceuticals Inc,9.66,9.73,1588992.0,3.04778,0.0,3.459404,-4.987548,"Xeris Pharmaceuticals, Inc.",9.73,$260.86M,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xers,
EQM,EQT Midstream Partners,43.08,44.09,1533179.0,1.500714,18.144032,1.847571,2.43,"EQM Midstream Partners, LP",44.09,$9.15B,2012.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/eqm,
PDFS,PDF Solutions,13.1,13.33,431490.0,2.009999,0.0,2.174734,-0.24,"PDF Solutions, Inc.",13.33,$434.5M,2001.0,Technology,EDP Services,https://www.nasdaq.com/symbol/pdfs,
GLOB,Globant,71.11,72.32,200791.0,0.962273,51.290781,7.757094,1.41,Globant S.A.,72.32,$2.6B,2014.0,Technology,EDP Services,https://www.nasdaq.com/symbol/glob,
SB,Safe Bulkers,1.53,1.54,574198.0,2.153552,9.599441,0.339069,0.160426,"Safe Bulkers, Inc",1.54,$156.41M,2008.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sb,
NCS,NCI Building Systems Inc,6.58,6.68,1217876.0,1.063421,0.0,0.873119,-4.26,"NCI Building Systems, Inc.",6.68,$838.18M,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/ncs,
FSTR,LB福斯特,18.19,18.0,126059.0,2.993536,23.406413,1.225955,0.76902,L.B. Foster Company,18.0,$190.13M,,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/fstr,
EPI,印度收入指数ETF-WisdomTree,26.08,26.26,2655678.0,1.002679,0.0,0.0,0.0,,,,,,,,
UGP,Ultrapar Participacoes S/A ADS,14.24,14.42,1784511.0,1.91562,26.478294,0.828767,0.544597,Ultrapar Participacoes S.A.,14.42,$7.83B,,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/ugp,
ATEN,A10 Networks Inc,7.1,7.21,1594850.0,2.102635,0.0,5.121979,-0.38,"A10 Networks, Inc.",7.21,$532.09M,2014.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/aten,
USLV,Velocitysharestm 3X Long Silver,69.28,68.53,450025.0,2.37716,0.0,0.0,0.0,Credit Suisse AG,68.53,$226.1M,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/uslv,
INXN,Interxion Holding,64.95,65.99,620525.0,0.869013,134.036386,6.595951,0.492329,InterXion Holding N.V.,65.99,$4.73B,2011.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/inxn,
AMKR,艾马克技术公司,8.69,8.77,1254923.0,1.427653,16.547171,1.147777,0.53,"Amkor Technology, Inc.",8.77,$2.1B,1998.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/amkr,
RYTM,Rhythm Pharmaceuticals Inc.,29.47,30.02,202172.0,2.051341,0.0,4.196703,-2.388849,"Rhythm Pharmaceuticals, Inc.",30.02,$1.03B,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rytm,
SIMO,慧荣科技,41.6,41.98,380835.0,1.315436,15.084636,2.835886,2.782964,Silicon Motion Technology Corporation,41.98,$1.52B,2005.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/simo,
ALTR,Altair Engineering Inc.,38.23,39.02,479170.0,1.758691,216.777769,9.616564,0.18,Altair Engineering Inc.,39.02,$2.76B,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/altr,
