code,open,name,pe,pb,eps,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09,count,grow_radio_3,grow_radio_6,grow_self_3,grow_self_6,max_price,max_price_radio,price,price_week_3,vol_radio,volume_3,volume_6,week_3_rs,week_6_rs,year
EGY,2.34,瓦可能源,11.29003,6.849183,0.209034,544000,-0.7617,24426000,0.1959,8659000,1.0331,27645000,0.3,3431000,1.9423,17156000,0.1194,-322000,0.9782,18178000,0.2421,742,0.046458046,-0.023544748,0.1,-0.056666667,9.75,0.737435897,2.56,2.553333333,0.088901835,2066629.333,1897902.333,0.048590445,-0.023888936,14
BAK,29.34,Braskem S/A ADS,14.84665,4.08963,1.990348,493000000,-0.5688,13786000000,0.1614,1151000000,-0.3987,13029000000,0.0341,313000000,1.1186,12628000000,0.0595,764000000,-0.0663,12162000000,0.0151,754,-0.008684809,0.004357864,-0.256666667,0.113333333,32.08,0.109725686,28.56,29.04666667,0.158878948,1457645.667,1257806.667,-0.012147276,-0.00028064,14
TDA,24.1036,Telephone And Data Systems Inc 5,15.084378,13.438671,1.597918,44000000,2.6667,1255000000,0.0064,57000000,0.3256,1225000000,-0.0105,333000000,56.5,1308000000,0.0124,-231000000,-15.4375,1251000000,-0.0479,305,-0.036144187,-0.012201189,-0.87,-0.304166667,26.09,16%,21.81,23.23666667,0.12940651,70804,62691.33333,-0.036516207,-0.015895529,5
HNP,26.35,华能电力,21.414408,0.838226,1.23048,1057000000,14.7213,0,0,1728000000,0.7816,0,0,-1198000000,-0.2064,0,0,2308000000,-0.445,0,0,754,-0.001170469,-0.009556224,-0.036666667,-0.26,59.94,0.587253921,24.74,25.63666667,0.009353808,185206.6667,183490.3333,-0.01510844,-0.008793461,14
MCI,15.4008,Babson Capital Corporate Investors,14.935445,1.025518,1.036407,2172000,-0.8595,0,0,718400,-0.9297,0,0,5052000,2.74,0,0,12844800,0.1318,0,0,754,0.003726809,-0.004531858,0.056766667,-0.07,19.39,0.216090768,15.2,15.33813333,0.450642878,106242.6667,73238.33333,-0.003270279,-0.009878732,14
MMC,85.05,威达信集团,26.52095,5.613938,3.234424,536000000,0.0572,3734000000,0.0684,696000000,0.2042,4000000000,0.1419,30000000,-0.932,3685000000,0.0954,397000000,0.0339,3341000000,0.0657,754,-0.015433825,0.007710247,-1.33,0.656666667,87.48,0.049154092,83.18,83.94666667,0.42681651,10082180.33,7066206.667,-0.017632165,0.005380639,14
MFG,3.63,瑞穗金融,7.899238,1.133697,0.459538,1.67319E+11,0.3015,0,0,1.08845E+11,-0.0464,0,0,1.65669E+11,0.0903,0,0,2.05249E+11,-0.1235,0,0,622,0.001268887,-0.00660472,0.003333333,-0.023333333,15,0.765333333,3.52,3.543333333,0.077429047,1480719,1374307.667,-0.00059886,-0.005596519,11
EW,151.37,爱德华兹,48.867079,10.106668,3.125417,283000000,0.5191,944000000,0.1211,207000000,-0.1025,895000000,0.0128,-2800000,-1.0177,888000000,0.1574,170000000,0.203,821000000,0.111,754,-0.002005849,0.010859987,-1.12,1.526666667,174.1,0.128719127,151.69,159.8233333,1.090557889,10349557,4950619.667,0.010393005,0.010188313,14
JJAB,44.9504,Barclays iPath Bloomberg Agriculture Subindex Total Return,0,0,-0.399,150000000,1.3452,0,0,150000000,1.3452,0,0,-212000000,-1.3735,0,0,-212000000,-1.3735,0,0,38,0.00977007,-0.00751034,0.44,-0.343333333,54.5099,16%,46.05,45.37013333,2.043603133,3885.666667,1276.666667,0.005589966,-0.011141733,0
CVEO,3.66,Civeo Corporation,0,1.182074,-1.250002,289000,1.0196,130000000,0.4148,-55335000,-1.6519,102000000,0.1102,-47463000,-1.9983,101000000,0.1147,-22208000,0.4708,97489000,-0.0647,229,0.076828015,-0.044438413,0.283333333,-0.173333333,27.17,84%,4.3,4.033333333,0.159500648,2386872.667,2058535,0.074251162,-0.047342903,4
UNVR,30.37,Univar Inc.,23.107448,3.709241,1.328576,56100000,0.7923,2373000000,0.0559,65400000,1.8938,2158000000,0.0796,27000000,1.4561,1959000000,0.0809,38900000,1.6175,2049000000,0.0245,173,0.036761732,-0.021210821,0.98,-0.6,32.43,8%,29.85,30.50333333,3.898944453,8928323,1822499.333,0.027525476,-0.015978979,3
HUBB,136.78,Hubbell Incorporated,28.907762,4.452483,4.738001,102000000,0.2673,1167000000,0.2303,59800000,-0.0642,991000000,0.163,22400000,-0.6591,918000000,0.0743,82800000,-0.0602,951000000,0.0475,146,-0.016654199,0.022299909,-2.26,2.853333333,139.21,8%,128.59,132.9666667,0.80448385,2505622.667,1388553.667,-0.018159898,0.020137518,2
PEO,19.89,Petroleum & Resources Corp,5.729657,0.838085,3.476648,10311700,1.315,0,0,10311700,1.315,0,0,39583400,0.2692,0,0,39583400,0.2692,0,0,754,0.006008537,-0.004449186,0.118333333,-0.09,43.48,0.538063477,20.085,19.95833333,0.167764262,355884.3333,304757,0.005936292,-0.005742145,14
CATC,86.14,Cambridge Bancorp,19.887975,2.290724,4.369223,6111000,0.3538,0,0,5805000,0.3413,0,0,964000,-0.782,0,0,5010000,0.0951,0,0,51,-0.003305027,-0.006652874,-0.326666667,-0.603333333,94.35,8%,87.01,88.06,0.405965372,27528.33333,19579.66667,-0.008702479,-0.009157296,0
AJRD,33.81,Aerojet Rocketdyne Holdings Inc,294.628449,11.595893,0.114585,34800000,0.4321,467000000,0.0165,14000000,1.3729,492000000,0.2139,-52000000,-3.8729,528000000,-0.0075,12600000,2.1351,484000000,0.0438,180,-0.021919315,-0.013931217,-0.753333333,-0.51,36.26,10%,32.64,33.51666667,0.62790761,3545265.333,2177805,-0.024320894,-0.016095603,3
CLPR,12.52,Clipper Realty Inc.,0,3.264696,-0.281643,308000,1.1912,0,0,-8994000,-5.9291,0,0,-1523000,0.5054,0,0,-1569000,0.3816,0,0,87,0.03672254,0.004730019,0.443333333,0.056666667,14.04,6%,13.19,13.27333333,-0.247857446,167304.3333,222437,0.026603766,0.000695891,1
HMC,30.84,本田汽车,5.335214,0.776658,5.781399,2.66722E+11,0.1828,4.02413E+12,0.2681,1.21718E+11,0.0935,4.35887E+12,0.0659,5.89768E+11,2.1627,3.42999E+12,0.1263,1.91645E+11,-0.0005,3.23664E+12,0.1491,754,-0.002970162,-0.008112325,-0.12,-0.243333333,44.49,0.351539672,28.85,29.93333333,0.147521772,3016875.667,2629035.667,-0.003246654,-0.013375685,14
LHC,9.701,Leo Holdings Corp.,229.832503,48.504913,0.042209,570300,0%,0,0%,291000,0%,0,0%,0,0,0,0,0,0,0,0,25,0%,0%,0,-0.01,9.75,0%,9.75,9.733666667,-30%,35380,50458,0%,0%,0
AFGH,25.5,"American Financial Group, Inc.",4.251615,0.436161,6.000073,208000000,0.4345,0,0,141000000,-0.0903,0,0,166000000,-0.5722,0,0,11000000,-0.9027,0,0,151,-0.011490625,-0.001935486,-0.293333333,-0.05,28.2,12%,24.78,25.26,0.469588927,77971,53056.33333,-0.014502571,-0.003895493,2
BCAC,10.25,Bison Capital Acquisition Corp,0,4.986435,-0.281646,67300,313%,0,0%,75400,103434%,0,0%,66200,0,0,0,-75700,0,0,0,64,0%,0%,0.005333333,0.033333333,10.25,0%,10.2,10.22,82%,132854.6667,73061.33333,0%,0%,1
IR,104.05,英格索兰,18.77853,3.76796,5.551553,453000000,0.2496,4358000000,0.115,124000000,0.0248,3384000000,0.1279,457000000,1.2539,3618000000,0.0772,372000000,-0.0262,3670000000,0.0288,754,-0.004138425,0.009017565,-0.43,0.906666667,104.03,0.008747477,103.12,103.15,0.188456418,8001019,6732278,-0.004648413,0.00803786,14
HXL,68,赫氏,21.294105,4.270935,3.20793,68800000,0.1169,547000000,0.1144,61600000,-0.0464,540000000,0.128,88100000,0.4807,512000000,0.0583,69700000,0.022,492000000,-0.018,754,-0.001277051,-0.000406759,-0.09,-0.036666667,73.09,0.077301956,67.44,67.58333333,0.103360377,2564926.333,2324649.667,-0.002771701,-0.003427854,14
MVO,11.466,MV Oil Trust,12.406417,8.420519,0.935,4197500,0.46,0,0,2530000,0.8333,0,0,1437500,-0.2188,0,0,2587500,1.0455,0,0,612,0.027323414,0.032860114,0.315933333,0.340333333,45.17,0.724817357,12.43,11.83666667,0.861360207,286168,153741.3333,0.032627353,0.031564609,11
LLL,211.41,L-3通信,18.66504,3.050271,11.358132,379000000,0.8309,2583000000,0.083,208000000,0.2381,2371000000,0.0215,293000000,0.526,1526000000,-0.096,25000000,-0.8344,2646000000,0.0563,754,-0.010711761,0.006142119,-2.32,1.276666667,217.01,0.031012396,210.28,211.4533333,0.131311845,2486866.667,2198215,-0.01291073,0.00304829,14
GSK,39.96,葛兰素史克,41.973967,19.837194,0.95726,475000000,6.5233,7310000000,-0.0014,759000000,-0.3794,7222000000,-0.0219,-363000000,-2.1451,7639000000,0.007,1395000000,0.5763,7843000000,0.0399,754,0.008181325,-0.01689911,0.316666667,-0.686666667,59.35,0.329233361,39.81,40.09333333,0.024992871,9456766.333,9226177.667,0.003152274,-0.023370132,14
GSH,22.423,广深铁路,17.286335,0.705516,1.30005,207000000,-0.0794,4246000000,0.1521,445000000,0.5799,4877000000,0.1316,126000000,0.8601,4127000000,0.1778,380000000,-0.0653,4756000000,0.0366,754,0.017150998,-0.022074395,0.323333333,-0.4953,43.11,0.506147066,21.29,22.31333333,-0.200181889,48663.33333,60843,0.0017872,-0.017190246,14
SDR,1.3,SandRidge Mississippian Trust II,6.038002,1.447793,0.215303,2749000,-0.2011,3611000,-0.1598,2891000,-0.0683,3769000,-0.0502,2595000,-0.1033,3319000,-0.1189,2462000,-0.0578,3314000,-0.0491,338,-0.014529702,-0.053288599,-0.02,-0.08,23.72,94%,1.32,1.303333333,-0.064936965,611289.6667,653741.6667,-0.008570381,-0.054037609,6
PG,85.81,宝洁,22.938366,4.171716,3.750049,1890000000,-0.1417,16503000000,0.0264,2540000000,-0.0063,16281000000,0.0433,2561000000,-0.6757,17395000000,0.032,2870000000,0.041,16653000000,0.0082,754,-0.004722343,-0.000341613,-0.413333333,-0.03,93.46,0.121014338,82.15,83.73333333,0.279679089,36454432.33,28487167.33,-0.009382398,-0.003598483,14
ATGE,45.55,DeVry Education Group Inc,83.359423,1.806664,0.549428,62875000,0.4503,226000000,0.0671,39288000,-0.0183,342000000,0.0286,-80782000,-6.4749,337000000,0.0098,12916000,-0.4864,325000000,-0.0114,754,0.01047494,-0.025718484,0.416666667,-1.216666667,70.86,0.350127011,46.05,46.53333333,-0.008741459,2020741.333,2038561.333,0.0059877,-0.031736707,14
ALE,75.91,埃立特公司,23.276551,1.868467,3.294947,31300000,-0.1518,0,0,51000000,0.0408,0,0,41400000,-0.0655,0,0,44900000,0.1141,0,0,754,-0.000149382,-0.005426409,-0.02,-0.416666667,108.0911,0.299757334,75.69,75.85,-0.23546213,1155380.333,1511214,-0.004194228,-0.007179828,14
ESNT,44.53,Essent Group Ltd,9.223945,2.081907,4.838494,112000000,0.5496,0,0,111000000,0.6678,0,0,163000000,1.5945,0,0,78393000,0.3129,0,0,256,-0.024241835,0.015786295,-1.083333333,0.69,49,14%,42.19,43.66333333,0.073206191,3129646.333,2916165,-0.026799575,0.013093122,4
APA,45.86,阿帕契,20.44619,2.303927,2.250786,269000000,-0.5612,1936000000,0.4383,206000000,-0.2285,1733000000,0.1462,518000000,4.6224,1490000000,0.1161,105000000,1.1878,1389000000,-0.0347,754,0.009821783,0.01119405,0.46,0.476666667,143.49,0.665621298,47.98,47.20333333,0.452625097,15835414.33,10901239.67,0.014428028,0.010745486,14
MRK,70.91,默沙东,139.995482,5.831023,0.509445,1716000000,-0.1205,10465000000,0.0539,741000000,-0.5238,10037000000,0.0639,-1038000000,-0.7683,10433000000,0.0314,-51000000,-1.0233,10325000000,-0.02,754,0.005871558,0.002637402,0.41,0.176666667,71.1,0.000984529,71.03,71.02333333,0.288686864,40871127,31715328.33,0.001199665,-0.000138837,14
AES,13.83,爱依斯电力,0,2.78251,-0.329451,418000000,1.9437,0,0,777000000,7.0103,0,0,-1281000000,-0.5341,0,0,261000000,0.1397,0,0,754,0.026751735,-0.012809556,0.37,-0.183333333,23.8,0.384033613,14.66,14.20666667,0.042922975,33500971.33,32122191.33,0.022947528,-0.015264105,14
TWO,15.21,Two Harbors Investment,3.853818,1.365085,3.966197,139000000,15.1859,0,0,335000000,3.6511,0,0,166000000,-0.5141,0,0,105000000,-0.1108,0,0,467,-0.02045012,-0.000605225,-0.31,-0.01,25.72,43%,14.54,14.90333333,0.891722627,13050256,6898609.667,-0.025520183,-0.004671581,8
ORC,7.48,Orchid Island Capital Inc.,0,0.958357,-0.04906,1346000,1.1396,0,0,-16377000,-7.6872,0,0,-5982000,0.707,0,0,15183000,-0.2603,0,0,295,-0.015270388,-0.027665035,-0.113333333,-0.22,14.8,53%,6.96,7.24,0.040308439,3012064.667,2895357.333,-0.018622028,-0.032788607,5
MDP,53.9,梅瑞狄斯,36.515083,2.208986,1.478841,16800000,-0.612,566000000,0.7651,-110000000,-3.7663,462000000,0.5059,159000000,1.2186,299000000,-0.1032,33441000,-0.0157,278000000,-0.0556,754,-0.005496833,-0.001727355,-0.306666667,-0.1,71.65,0.271318911,52.21,52.27,-0.153638033,1655249,1955722.333,-0.004479953,-0.00759153,14
BY,23.21,Byline Bancorp Inc.,37.293284,1.37714,0.617819,2768000,-0.5496,0,0,6768000,0.0317,0,0,-766000,-1.012,0,0,9755000,5.2332,0,0,67,-0.012670319,-0.015481606,-0.29,-0.376666667,24.06,9%,22.01,22.64333333,0.640508363,311043.6667,189602,-0.017483387,-0.019916201,1
K,72.85,家乐氏,14.440863,8.958764,5.078644,599000000,1.1166,3360000000,0.0583,444000000,0.6692,3401000000,0.0471,428000000,9.2308,3209000000,0.0362,297000000,0.0171,3273000000,0.0058,754,-0.021867468,0.009784824,-1.593333333,0.706666667,85.99,0.193161996,69.38,70.85666667,0.429507733,8877865.333,6210435.333,-0.02864295,0.006319049,14
WST,120.26,West Pharmaceutical Services Inc,59.437287,6.940788,2.035591,56100000,0.4459,447000000,0.1255,43600000,-0.2841,416000000,0.0722,0,0,416000000,0.0871,51000000,0.3564,398000000,0.0571,754,-0.003800504,0.009012705,-0.49,1.053333333,123.47,0.024945331,120.39,121.8166667,0.364937935,2002351.667,1466991,-0.004177085,0.006093359,14
LSI,96.17,巨积公司,34.675877,2.23387,2.793873,39457000,1.0305,0,0,34050000,0.659,0,0,21186000,0.1647,0,0,35667000,8.1779,0,0,112,-0.016399309,-0.009728533,-1.566666667,-0.953333333,102.24,10%,91.8,94.35666667,0.08429903,1650974.667,1522619.333,-0.020357159,-0.011627327,2
SPR,93.47,Spirit AeroSystems Holdings Inc,19.699286,10.468578,4.76134,145000000,3.5563,1837000000,0.0059,125000000,-0.115,1736000000,0.0248,123000000,0.1349,1715000000,0.0921,147000000,0.0145,1748000000,0.0215,620,0.009002117,0.000963143,0.716666667,0.07,101.41,0.105019229,90.76,91.97666667,0.320170464,5776314.333,4375430.667,0.009175437,-0.000723908,11
BUD,92.34,百威英博,22.711971,2.288632,4.077145,2248000000,0.2291,14014000000,-0.0118,1347000000,-0.2394,13073000000,0.0117,3438000000,0,14600000000,0,2144000000,1.2545,14740000000,0.3269,473,-0.002215032,-0.029761875,-0.213333333,-2.86,131.41,34%,86.65,88.75333333,-0.07320131,8632030,9313813.333,-0.013232368,-0.035750097,9
EXR,87.295,Extra Space Storage Inc,22.536542,4.754193,3.905435,103000000,0.0916,0,0,95430000,0.0635,0,0,229000000,1.5362,0,0,101000000,-0.2055,0,0,737,-0.012542701,-0.017019769,-1.096666667,-1.556666667,100.76,0.153334657,85.31,86.54666667,0.288109507,5126557.333,3979908,-0.015630885,-0.019730975,14
UNP,164.71,联合太平洋,11.540534,6.136144,14.314762,1509000000,0.292,5317000000,0.0838,1310000000,0.222,5122000000,0.0684,7278000000,5.3619,5087000000,0.0528,1194000000,0.0557,5050000000,0.044,754,0.011210411,0.013304947,1.733333333,2.01,164.99,0.007394388,163.77,163.8633333,0.372768116,25418519,18516251,0.009803929,0.011269115,14
GGB,4.17,盖尔道钢铁,0,0.28138,-0.04349,698000000,8.1259,12035000000,0.3131,448000000,-0.4555,10389000000,0.2282,-1384000000,0.55,9817000000,0.1389,145000000,0.5223,9476000000,0.0894,754,0.036471034,-0.001137276,0.13,-0.006666667,25.27,0.838148002,4.09,4.17,0.526877361,59095491.33,38703495.67,0.035737166,-0.02002706,14
TV,18.6,墨西哥电视,31.853658,11.847296,0.59067,4761000000,1.5302,26702000000,0.1621,995000000,-0.4196,22812000000,0.0391,1130000000,-0.0632,26103000000,-0.0439,1664000000,0.2056,22832000000,-0.0375,754,-0.029200509,0.005140291,-0.53,0.086666667,39.51,0.569729182,17,17.75333333,0.014298068,6512295,6420494.333,-0.032110975,0.000369966,14
LDL,41.5,莱德尔,15.606985,1.966687,2.687899,10450000,-0.2038,186000000,0.066,11054000,-0.0527,192000000,0.1582,13848000,2.133,178000000,0.2347,10675000,-0.165,180000000,0.1561,754,-0.014415698,-0.033312607,-0.67,-1.45,64.2,0.393925234,38.91,41.42,0.346050335,484647.6667,360051.6667,-0.017237174,-0.033870327,14
NGVT,105.77,Ingevity Corporation When Issued,28.950513,13.078,3.631369,52200000,0.4581,309000000,0.1856,35800000,0.5565,235000000,0.0764,48000000,3.1026,229000000,0.0882,38400000,8.8367,264000000,0.0464,125,-0.023749856,0.006812819,-2.456666667,0.676666667,104.93,8%,96.21,101.0066667,0.711329766,1293830.333,756038,-0.025373112,0.003597842,2
F,9.85,福特汽车,5.804182,1.080623,1.702221,1069000000,-0.4798,35911000000,-0.0324,1745000000,0.0913,39016000000,0.0696,2413000000,4.0896,38419000000,0.0664,1571000000,0.6348,33646000000,0.0095,754,-0.014360291,-0.013312327,-0.141666667,-0.13,18.65,0.510991957,9.12,9.406666667,0.217863627,230385029,189171450.7,-0.014687874,-0.012496472,14
BFS,54.29,Saul Centers Inc,36.277596,7.8282,1.505199,15902000,0.1027,0,0,14947000,-0.1397,0,0,14488000,0.0078,0,0,14385000,0.1306,0,0,754,-0.031934057,-0.015901772,-1.836666667,-0.96,67.79,0.245906476,51.12,53.63333333,0.57029436,243471,155048,-0.034805724,-0.019115144,14
KRC,71.2,吉劳埃地产,44.983375,1.985187,1.59081,31755000,-0.1006,0,0,40971000,0.099,0,0,32540000,-0.0813,0,0,75488000,0.339,0,0,754,-0.00240149,-0.007697774,-0.173333333,-0.56,88.65,0.202256063,70.72,71.27333333,0.627023638,3385246.667,2080637.667,-0.007151099,-0.010886247,14
AON,155.85,怡安保险,47.368194,8.346409,3.298627,58000000,-0.9254,2561000000,0.0815,610000000,1,3090000000,0.2978,-12000000,-1.0261,2909000000,0.0977,192000000,-0.411,2340000000,0.0632,754,0.005529321,0.014428694,0.823333333,2.116666667,156.47,0.006071451,155.52,155.2566667,0.510091194,5056286.667,3348332,0.004103425,0.010123267,14
FIS,109.99,繁德信息技术,25.251487,3.482557,4.378356,218000000,0.483,2106000000,-0.0673,190000000,0.4074,2066000000,-0.0382,997000000,3.6157,2329000000,-0.0478,71000000,-0.6283,2198000000,-0.0481,754,-0.00661833,0.001730498,-0.726666667,0.183333333,110.58,0.021703744,108.18,109.2766667,0.664852211,7764914,4664026,-0.009687271,-0.000776981,14
BGR,14.42,黑岩能源信托,5.200219,0.905458,2.780652,9564900,1.3676,-225900,-0.5408,9564900,1.3676,-225900,-0.5408,31902000,0.5522,-207000,-0.7258,31902000,0.5522,-207000,-0.7258,720,0.004507,-0.014770681,0.063333333,-0.216666667,36.62,0.601583834,14.59,14.52,0.043417123,378678.3333,362921.3333,0.007919092,-0.016264862,13
KREF,20.15,KKR Real Estate Finance Trust Inc.,13.617144,1.119481,1.489299,23982000,0.665,0,0,23425000,1.203,0,0,17179000,0.4713,0,0,17863000,0.7321,0,0,75,-0.011437692,-0.015634469,-0.233333333,-0.33,22.94,13%,19.88,20.2,-0.160106376,846606.3333,1007992.333,-0.013951384,-0.017198593,1
VZ,54.23,威瑞森,7.185341,4.314689,7.560532,4246000000,-0.0518,32203000000,0.0542,4666000000,0.3133,31772000000,0.0657,18783000000,3.0833,33955000000,0.0499,3736000000,-0.0029,31717000000,0.0252,754,0.000371986,0.000514195,0.013333333,0.023333333,56.23,0.02294149,54.94,54.25,0.380556362,80677270.67,58438230.33,-0.001234083,-0.006066119,14
CLX,152.34,高乐氏,24.025248,26.980959,6.365387,217000000,0.0796,1691000000,0.0267,181000000,0.0523,1517000000,0.0271,233000000,0.5638,1416000000,0.0071,192000000,0.0726,1500000000,0.0395,754,-0.003792551,0.011006817,-0.576666667,1.596666667,152.47,0.018954548,149.58,150.82,0.201937534,4502126.667,3745724.333,-0.007750862,0.00838159,14
CHD,59.95,丘奇＆德怀特,18.210651,6.637097,3.298619,122000000,0.6694,1028000000,0.1447,158000000,0.2,1006000000,0.1468,406000000,2.6739,1033000000,0.153,133000000,0.0758,968000000,0.1116,754,-0.002663173,0.018918934,-0.16,1.07,60.04,0.014157229,59.19,59.53333333,0.204042417,5948483.667,4940427,-0.005795529,0.01409663,14
AGO,42.33,保证担保有限公司,9.203816,0.695345,4.626342,75000000,-0.5098,0,0,197000000,-0.3785,0,0,52000000,-0.736,0,0,208000000,-0.5658,0,0,754,0.012293922,-0.011626373,0.496666667,-0.486666667,45.09,0.063206919,42.24,42.25,0.186577464,2979939,2511373.333,0.009755391,-0.014884789,14
G,30.63,简伯特,21.967991,4.520071,1.404316,64574000,-0.0655,729000000,0.0863,63934000,0.2192,689000000,0.1058,66138000,-0.1305,734000000,0.0773,73161000,0.0729,709000000,0.0925,584,-0.007477332,0.000606508,-0.23,0.016666667,34.76,0.140678941,29.87,30.44,0.351524128,3553261,2629077,-0.011628084,-0.003753612,11
WNC,19.2,Wabash National Corp,9.264094,2.206025,2.077915,31902000,0.3904,613000000,0.4056,21272000,0.0545,491000000,0.3546,49356000,1.1459,543000000,0.1761,18947000,-0.4324,425000000,-0.0844,754,-0.018242083,-0.001410255,-0.34,-0.033333333,30.06,0.417498337,17.51,18.38,0.106604274,2713224,2451846.667,-0.026071558,-0.00500219,14
RMD,113.67,ResMed Inc,51.683807,7.920357,2.210557,110000000,0.0807,624000000,0.1203,110000000,0.2539,592000000,0.1506,9527000,-0.8759,601000000,0.1336,86125000,0.1316,524000000,0.1251,754,-0.013427436,0.014299106,-1.566666667,1.583333333,115.34,0.047945205,109.81,112.9933333,0.121350871,3187265.667,2842344.667,-0.01653514,0.011385404,14
PDM,19.2,Piedmont Office Realty Trust Cl,16.596534,1.425065,1.164701,10940000,-0.5385,0,0,57828000,2.8294,0,0,-31388000,-2.04,0,0,126000000,10.6128,0,0,452,-0.016433733,-0.011953421,-0.313333333,-0.236666667,22.85,20%,18.39,18.84666667,0.030733803,3146619,3052795,-0.020927479,-0.014975816,8
WAIR,11.15,Wesco Aircraft Holdings,0,1.62945,-0.136418,10754000,1.0468,410000000,0.1276,15000000,-0.14,390000000,0.0702,-374000,-1.0285,363000000,0.0699,-38287000,-2.646,362000000,-0.0111,376,0.016132423,-0.066806009,0.17,-0.833333333,22.35,50%,11.26,11.28666667,0.461436112,2176989.333,1489623.333,0.015460704,-0.071556042,7
USO,14.99,美国原油ETF,2.919131,1.024025,5.104258,253000000,1.9786,0,0,171000000,1.6751,0,0,325000000,0.127,0,0,266000000,4.1511,0,0,652,0.018641722,-0.004718312,0.28,-0.073333333,117.39,0.866342959,15.69,15.39,0.48429736,97908428.67,65962812.67,0.022895666,-0.002838489,12
ALK,69.89,阿拉斯加航空集团有限公司,10.226989,2.411636,6.866146,193000000,-0.3413,2156000000,0.0257,4000000,-0.957,1832000000,0.0529,373000000,2.2719,1729000000,0.3158,266000000,0.0391,1856000000,0.3718,754,-0.008912591,0.017107923,-0.613333333,1.12,98.94,0.332120477,66.08,68.34,0.337024002,7795075,5830168.333,-0.01740856,0.016083682,14
